sentenceId,sentence,sentence_time
64,sao tao ghét mấy cái tiếng cười của bọn khựa vãi mà video lồn nào cũng nge,2022-02-12 03:52:50
65,mưa lắm các con giời ở nhà ngủ cho khoẻ nhé .,2021-12-27 22:13:18
66,đó là đối với mấy đứa hay ảo tưởng mới nghĩ vậy thôi,2024-07-03 09:08:46
67,nhanh lẹ hiệu quả cao 😂😂,2021-10-04 23:05:10
68,chẳng đủ dịu dàng để níu bước chân anh,2025-06-03 00:28:18
69,có đủ mọi gia vị :< em thấy vị đắng của sự chua sót quá nhiều :),2024-09-12 00:18:23
70,cắt như anh này gọn gàng thoáng mát nhé auto đẹp trai,2025-01-15 21:48:55
71,đùa chứ cái tầm nghịch ngu này cho vào trại giáo dưỡng mấy tháng cũng được,2021-11-07 09:00:36
72,cíu tao khỏi hai tên đồng nghiệp bị crazy huhu,2024-03-05 14:22:31
73,per haha . đặt bánh thì đặt thành cặp nhé . haha .😂😂,2023-11-30 23:57:01
74,vì tao hay bị chúng nó chọc nên thấy buồn,2022-09-27 23:50:46
75,"nước bẩn quá , toàn rác !",2023-10-10 01:46:48
76,ừ mỗi lần thế lần buồn kinh lắm mày ạ,2023-09-23 09:47:50
77,tự nhiên nhớ cái cảnh 2 con bánh bèo bị ngỗng dí quá 😅😅 per,2025-01-05 06:12:58
78,rất ghét phim ấn nhưng phải nói phim này hay 👍,2024-09-23 14:36:19
79,"phim này quá hay . xem đi xem lại mãi không chán . đặt tay lên ngực "" mọi chuyện đều ổn "" câu nói kinh điển",2024-11-17 13:45:02
80,cạn lời với bọn súc vật này làm xấu mặt người bắc giang 😑😑😑,2023-01-24 14:03:15
81,nó cưng quá mày,2022-09-30 23:02:32
82,cái lò tao ghét nhất,2024-11-04 22:28:26
83,bộ phim anime đầu tiên mình xem thấy bác hói được buff sức mạnh kinh vkl =))),2023-03-03 08:57:37
84,"đang học sử buồn ngủ , xem cái này tỉnh rụi liền =))",2021-11-29 22:29:05
85,giống chó này hình như không có lông ạ ?? chó nhà em lông rụng đầy nhà .. huhu,2023-06-20 17:26:37
86,"tao cưới rồi , cưới nữa cho vợ tao chém tao chết à",2024-06-25 02:19:07
87,wow đỉnh quá,2022-07-22 06:54:15
88,tao bẻ cổ mày luôn ấy,2024-09-16 06:47:40
89,nhìn mặt nó khó ưa thật chứ,2021-10-16 22:47:27
90,per mi phải học con nay bán hàng lai chim mới chạy hàng này,2022-04-08 04:03:49
91,đọan con chó tao cười đau bụng,2024-01-25 04:51:28
92,"sao vẫn còn người tốt trong xã hội này , đáng khâm phục",2022-08-26 01:44:19
93,"đọc bình luận không thấy ai khen cute dễ thương đáng yêu này nọ nữa nhỉ :))))) một ngày đẹp trời bạn ra ngõ đứng hít không khí , con mèo sẽ kệ mẹ bạn , con chó vẫn sẽ đi đái bậy , nhưng con một lằn này thì đéo , nó phi con mẹ nó ra dí chạy như một con điên",2024-04-05 05:03:41
94,thái bình nắng to rồi,2022-11-23 19:39:05
95,hú hồn hà,2021-08-30 11:37:27
96,con gái hay ảo tưởng như vậy lắm 😌,2022-08-22 13:56:03
97,tao đã khóc khi xem phim nay,2022-06-07 14:30:45
98,"vậy đấy , thế nên con gái mới toàn bị lừa =)))",2023-05-07 01:36:43
99,trong nhà không biết có ai không nữa ? sập quả này sợ thật đấy,2022-01-16 11:40:05
100,bô ̣ phim khiến bọn sinh viên có lí do để lười học theo li ́ thuyết là đây 😆,2025-06-17 15:12:48
101,rủ được crush đi thì không cần qua đây nữa rồi admin ưiiii :(((,2023-09-10 14:27:16
102,"nhiều kỷ niệm đẹp , giờ nhìn mấy đứa nhóc đi học mà muốn quay về quá khứ .",2023-03-28 13:28:14
103,ôi bé xinh gái vãi :)),2022-08-09 05:35:55
104,đi hành xác chẳng có cái vẹo gì :))) tao đi 1 lần tao cạch,2024-12-10 23:14:17
105,thề cưng thiệc sự =)),2022-08-08 11:56:16
106,ừ thế là kể từ đấy về sau đứa con trai nào cũng trở thành huynh đệ với nó hết,2023-10-16 06:38:56
107,bà mẹ nó @@ xem rùng con mẹ nó mình hơn cả phim ma .,2021-07-29 02:34:19
108,"cây hoa sữa thì nói cây hoa sữa đi , tình yêu tình báo gì ra ngửi mùi chắc mất mẹ tình yêu luôn",2024-09-23 23:06:40
109,chuẩn,2024-05-08 03:29:39
110,con mẹ kia có vấn đề về thần kinh :) không cần biết ai đúng ai sai nhưng đéo lịch sự thì đã đéo có tư cách nói chuyện rồi :) con bà kia xem được video chắc buồn làm,2025-06-17 14:49:26
111,tao nhiều tài lắm .. nhưng tài sản còn cái mạng què và đôi tay trắng 😭😭,2025-06-07 00:13:55
112,chỉ có mấy thằng ấn ngáo ngơ vừa bẩn trông chẳng giá gì . đúng là lớp 1 trượt môn đạo đức vì tội không ju jin vệ sinh thân thể,2023-10-04 04:47:16
113,cố gắng đi gần người ta 1 xíu . rồi lướt qua nhau như 1 cơn gió,2022-06-14 11:11:25
114,"người ta dùng kiến lá , ông lại dùng kiến cứt thì thua ông rồi",2023-06-01 10:09:53
115,rồi mấy đứa chân ngắn đi chắc dập người hết . bay qua sao nổi =)))),2024-02-15 11:32:55
116,mập mà xinh nó sẽ khác mập và xấu - _ -,2024-11-13 16:00:02
117,khó có thể giải thích,2022-01-06 06:32:51
118,một mình tao ăn hết 1 nồi lẩu từ lúc tối 😭,2022-01-01 12:39:00
119,per bị chữi thì ráng nghe mà vui đi nghe . cứ như nghe hát miễn phí 🤣🤣 còn bị chữi là còn hạnh phúc . nguoi ngoài ngọt ngào nhưng chắc gì đã thật lòng đâu,2023-06-22 08:15:56
120,"khuyến cáo "" đừng nên học võ khi không có tiền mua dụng cụ "" per",2024-04-29 23:24:58
121,đề nghị admin xóa bài đi ạ . chứ bố mẹ em sắp đi chợ về rồi ạ :(((,2025-04-26 08:24:41
122,cười ỉa thánh nào làm video này,2022-08-24 19:52:21
123,một câu chuyện cổ tích xiaolon đầy tính nhân văn !!!,2025-06-28 21:42:48
124,dân chơi nhìn cái biết ngay 🤣🤣,2022-02-02 12:39:37
125,"sao mày không viết nhanh lên , mày lấy tay chặn làm gì có giúp mày tốt hơn không hả ???",2025-04-04 14:37:15
126,boss có bộ đồ ngủ đĩ thõa ghê gớm 😅,2021-11-17 16:46:21
127,:( cầu chúa ơn nhiều ban bình an cho những người kém may mắn như vậy,2022-02-06 14:06:03
128,"dù thế nào thì anh tôi luôn bất hạnh , ai khóc cho anh khấc tôi đây 😢",2025-02-18 16:23:08
129,trời ơi càng ngày ổ càng giống con đuông dừa 😑😑😑,2021-11-17 07:39:31
130,ui cưng quá,2023-01-09 10:31:39
131,"ko ngon thế đâu , không khéo nó lại ỉa cứt toe toét vào mặt í :)))",2024-02-13 21:35:52
132,cảnh thì dõ đẹp mà nhìn nước ô nhiễm quá,2024-06-01 20:20:10
133,cái dân mê tín ngu si làm giàu cho tiệm vàng,2023-04-23 15:48:07
134,tuổi lồn hù được bố m,2022-06-30 09:52:39
135,có lưu luyến thì lưu luyến người mình thích chứ lưu luyến gì cái trường đấy 😶,2024-08-19 00:19:34
136,may quá lớp tao không phải thế :)),2022-11-24 01:28:19
137,cặp nay dth ghê luôn 😍,2024-05-13 04:51:40
138,nói tóm lại là nó thích đỗ đâu thì nó đỗ mình thích thì mình gọi công an . chứ mình không có quyền,2024-12-01 12:49:41
139,khi bạn sai mà không muốn đền thì cách tốt nhất nên dọa đối thủ thật mạnh vào @@,2022-08-26 05:26:29
140,per haha cái t2 hợp với em nè ;)),2022-03-30 14:24:30
141,nước ngoài có đầy mà :)),2025-02-17 03:50:51
142,muốn ói,2024-06-19 06:30:47
143,ông này tài quá,2023-12-12 01:25:14
144,giọng lại còn ấm nữa chứ ♥️,2025-06-01 13:27:14
145,ước là 1 ngày mai thức dậy dụi mắt mãi chưa hết tuổi thanh xuân =)))),2023-07-01 07:43:27
146,chỉ đi đường quen thôi ! đường nào lạ chỉ ngồi sau thôi =)),2023-08-20 09:04:42
147,đem con bọn mày đến đây tao cho ăn cơm mốc rồi cảnh cáo tao rút kinh nghiệm thôi nha,2024-06-16 20:23:18
148,cưng quá trời luôn,2023-06-05 21:39:16
149,per la liếm cả ở trong này hả =)),2024-07-12 20:53:19
150,toàn bọn óc chó . không có lương tâm . sao chúng nó lại làm như vậy không nghĩ hậu quả sau này sao .,2025-05-16 04:57:10
151,chồng tao mà nói thế tao lại vả vỡ con mẹ nó mồm :)),2024-09-07 12:07:39
152,"bọn 6 múi yêu nhau hết rồi , tao bụng mỡ đây , tao vẫn thích con gái đây !!!!!",2025-01-06 03:30:42
153,kéo quần lên rồi nói chuyện tiếp ... kém sang,2023-08-03 04:48:14
154,có khi nào kết hôn xong nó giết lấy tiền bảo hiểm không,2023-09-10 13:23:05
155,nên là có sắp chết tao cũng đéo kể cho ai nghe :))),2025-01-04 15:28:24
156,per nhớ quá trời nhớ luôn nè,2021-09-03 06:16:53
157,"tập thể năm nay lại làm mình tiếc nuối từ thành viên đến gvcn :,((",2023-05-19 01:55:06
158,sau cùng cả 2 đều bị ảnh hưởng trầm trọng :((,2021-12-14 15:22:50
159,những người nhập cho các chau ăn thịt bẩn đó họ có còn là con người nũa không ? vì tiền mà họ để lương tao bị cho cắm mất rồi . lũ khốn nạn,2024-06-26 11:13:31
160,lại thanh niên quay phim khúc cuối ra hỏi chị ơi chị có sao không,2021-10-19 02:50:01
161,vừa thấy thương vừa buồn cười vãi :))))))),2022-02-15 02:07:23
162,nhiều lúc ngáo ngáo thoải mái đến mức người yêu cũng đéo bằng nó và đến khi nó thổ lộ tình cảm thì tao đéo tin :v,2022-09-17 05:28:30
163,"per 2 con hay cap màn hình nhất thế giới , nói chuyện với nhau toàn cười ỉ 🙄🙄🙄",2021-11-15 21:56:28
164,quan trọng mấy thằng đó có chọn mj không . ngồi đó mà ảo tưởng,2023-08-01 03:28:05
165,ấy thế mà đã 6 năm rồi . bây giờ còn không nhớ được những đứa nào đã học cùng mình nữa rồi 😪,2025-03-10 11:44:06
166,clm đêm rồi tha cho tao 🙂 tao đéo muốn chạy xuống dưới nhà hoặc là nhịn đến sáng mai đâu 🙂 con gì thì con kệ mẹ 🙂 đừng nhắc đến nhện 🙂,2024-04-27 17:35:58
167,thật ra mấy đứa bị chửi nhiều thế này ra đời lại biết cư xử hơn những đứa khác .,2023-06-01 00:33:04
168,thì ra nó là như này à,2022-10-02 00:48:14
169,hot đến vậy cơ à ? mình chưa nghe bao giờ luôn .,2024-11-11 21:20:22
170,lâu lắm rồi mới nge lại bài này ... vẫn thấy hay như ngày nào ...,2024-12-04 00:07:57
171,có cái ảnh tỉ năm trước cứ đăng đăng con cặc . đéo thấy nhàm à . nghĩ thôi thấy bất hạnh vãi .,2024-09-28 00:05:06
172,chắc từ giờ tao đéo giám ho nữa quá .,2025-06-22 09:53:06
173,còn tao là thoát khỏi 3 năm nói riền và 12 năm nói chung thảm họa của cđ hahaha 😆😆😆😆,2025-04-27 10:53:52
174,cách này nhiều người áp dụng quá rồi :))),2022-11-05 20:32:05
175,đúng là tấm gương xáng để con cháu noi theo =)))))),2023-02-08 17:12:32
176,sau này nó lớn lên làm kinh doanh thứ gì đó thì lúc đó nó mới biết thế nào là quả báo,2023-10-17 13:29:25
177,per trước cái thời ở trọ nè anh,2023-07-26 22:03:56
178,"cũng được nhưng cuối video nhai nhỏ tiếng hơn thì tốt . :""(",2023-06-16 09:57:38
179,dưới cái nóng 40 độ ngày hôm này xem video này xong thất mát lòng vãi_chưởng :)),2022-10-10 20:22:06
180,tự hào ngồi mâm dưới,2024-02-02 23:09:30
181,per đợt này tao đi học full . nên để mấy hnua rảnh tao alo nha 😂😂,2023-12-28 04:33:59
182,"hà nội làm con người ta trở nên nhỏ nhen và bon chen , luật thi áp dụng như cứt nó chỉ giành cho người có tiền và có quyền",2025-05-07 15:15:32
183,câu chuyện dễ thương thật ^^,2024-06-04 08:54:29
184,hồi nhỏ tao đi bệnh viện chỉnh hình về kể mọi người là có ông kia ho gãy xương sườn đéo ai tin cả ??,2023-01-13 20:36:29
185,phải biết thiên thời địa lợi nhân hòa 😐😐,2024-11-09 20:36:32
186,ẹc lông chân mày mọc nhanh dữ =.=,2024-07-20 05:20:13
187,tao thấy có 1 thằng dân trí thấp trong đám bình luận này rồi đấy,2022-07-01 14:34:05
188,không biết thật không nhỉ =)),2025-06-10 07:37:51
189,cảm động người thầy đưa học sinh đi làm hồ sơ 🙄,2024-01-25 01:31:54
190,"có tài nhưng đôi lúc muốn làm diễn viên hài 🤣🤣🤣, khoái thanh niên này buồn cười vkl",2021-10-20 20:34:24
191,"khi theo đuổi sự ưu tú , sự thành công sẽ theo đuổi bạn",2021-07-25 16:47:18
192,"đúng . làm gì không quan trọng , quan trọng là bạn làm điều đó với ai",2024-05-08 02:11:55
193,tự hỏi rằng những bạn nữ như thế nào thì họ có còn thích con trai không nhỉ 🤔,2024-11-13 10:49:11
194,xem đi xem lại vẫn hay ;)))))),2022-10-31 20:55:31
195,thằng dăm này phải cho vào tù nó mới biết thế nào là dâm rê,2023-01-11 08:34:43
196,học sinh cứ làm mấy việc tốt như thế này có phải các phụ huynh yên tâm không . 😍😍,2025-05-08 02:38:42
197,"per chồng xem đi , hài lắm",2023-04-24 01:14:54
198,"lái tàu quá kém không dừng khẩn cấp . để va chạm thế mà vẫn cố tình chạy , khổ thân chiếc xe ôtô",2021-12-30 07:40:35
199,ai có link nhạc mấy bài trên không ạ hay vãi ra,2021-12-20 04:13:47
200,thú vui đặc biệt vãi :v .,2024-10-22 17:54:08
201,tưởng đàng hoàng cho chơi chung ai dè bạn xấu,2025-01-06 01:35:09
202,"kệ mẹ tao , tao thích nuôi chó thôi okeeee nó đéo bao giờ kêu tao bướng",2024-09-05 05:59:09
203,trừ chết ra thì mọi chuyện đều có thể giải quyết 💪,2022-11-30 22:48:49
204,"giả bộ vô tình gặp nhìn lén rồi đi , lại còn tìm hiểu cả gia phả người ta nữa chứ ... một thời ngu ngốc đáng yêu .",2022-03-24 12:18:04
205,tao cũng có ghệ và tao cũng dị ứng mấy trường hợp mắc mệt giống vậy,2021-08-28 19:41:41
206,mặt hài vãi chưởng =)))),2023-12-20 11:23:45
207,"và cô gái ăn cái bánh vài năm vẫn chưa xong ,",2025-02-19 20:54:19
208,loài người thật đáng sợ,2023-10-02 03:49:29
209,gia đình ổn tình yêu không có thì cần gì động lực ... kaka,2024-07-24 09:54:08
210,tận cùng của tan vỡ ah có biết là gì không ?,2022-06-27 02:26:30
211,cái mặt xinh quá,2024-01-25 02:11:06
212,kinh vãi,2025-01-15 04:32:07
213,ai trèo lên đưa cho ảnh cái áo mưa đi kẻo ướt ảnh đó,2021-10-25 00:28:15
214,ý thức của thằng lái xe đấy kém quá cho lên nó phải chả giá bằng tiền mặt thôi . không có gì phải chách ai cả .,2022-08-05 07:26:56
215,ở đây chúng tôi không làm thế,2022-11-23 00:46:01
216,tấu hài cực mạnh,2022-06-10 14:04:38
217,thằng lồn nào chế ra cái này tao nghĩ nó hơi bị thiêu muối đấy nhạt vãi lol ra,2021-10-15 14:00:02
218,mấy má đang có kinh rồi mặc áo đầm nhảy qua thì nhuộm đỏ 1 dòng sông cmnl 😳,2024-09-17 18:21:59
219,"từ hành động và lời nói của tụi nhỏ này không biết nên trách ai bây giờ ,, thối nát một thế hệ",2021-07-29 12:44:30
220,cái mặt thấy ghét,2024-07-18 23:19:36
221,"ảnh đẹp lắm , nhưng không có những người khổ này thì sẽ đẹp hơn 🙂",2023-08-13 20:16:35
222,"cấp tao tao toàn gặp mấy thằng trời đánh , per với per , hai đứa mày có đọc được thì nhớ là tao vẫn ghim hai đứa mày vì hay trêu tao , còn một thằng tên per nữa , dume bị nó bắt nạt cho khóc suốt 😡",2024-09-30 18:15:29
223,nhớ lúc trước tao cũng có học quyền và múa tứ linh đao bay thẳng vào trán . :),2025-02-06 22:56:33
224,thông minh lắm,2024-01-18 01:59:17
225,tiếc là 23 cái xuân rồi chưa gặp được em . có ai giống tôi không,2024-12-20 11:49:06
226,gu âm nhạc óc chó mới nghr cái bài này . toàn đú theo mấy cái thể loại hãm,2024-04-04 12:53:50
227,cơ mà tao bị thần kinh thật,2023-08-27 06:45:29
228,per bất nghờ bốc cháy,2022-11-22 23:42:26
229,cưng quá,2024-01-22 05:51:15
230,nếu người ta sai thì gọi công an xử lý còn không thì bạn không có quyền nhé,2025-05-19 05:55:09
231,quả drama khi nàng say giấc là minh chứng rõ ràng nhất cho ví dụ trên =))),2022-07-23 08:55:37
232,khổ thân các cháu,2022-01-21 01:53:10
233,khi bạn ngu tất cả các lĩnh vực như toán học văn học nhưng vẫn cố tỏ ra nguy hiểm,2023-08-03 01:00:53
234,trông đen đen bẩn bẩn nhìn phát khiếp,2023-10-10 02:17:25
235,mua thêm vài trăm con cá xấu thả chắc vui hơn,2022-04-08 14:21:43
236,per nuôi đi anh còn kịp chả già mất 😂,2022-08-06 07:47:45
237,mới ra mà nắm bắt nhanh thế,2023-01-24 03:42:25
238,t gặp ngỗng chạy bỏ dép,2021-11-06 13:21:49
239,t đã cố tình che mặt nhưng vẫn giật mình,2024-04-03 19:22:00
240,tôi thấy tương lai của tôi trong bức ảnh này :d,2024-07-24 09:37:27
241,học xong 12 như hết thanh xuân có lẽ phải bỏ lỡ 1 người,2023-05-26 11:01:51
242,hú hồn con chồn chạy ngang 😑,2023-10-02 17:49:07
243,ngu chưa . đăng lên để rồi bị chửi,2024-05-02 03:05:41
244,"tao cảnh cáo , page mà đăng mấy video kiểu ngôn lù thế này tao unlike , trả per trả cụ lầy , trả anh thai cho tao",2024-03-25 19:36:35
245,thấy hơi sợ sợ rồi đấy :(,2021-10-22 16:12:45
246,tao bướng nhưng mặt đéo đến nỗi như con bé kia 🤣,2024-08-07 05:25:40
247,đọc xong nước mắt ứa ra,2024-10-20 06:28:01
248,"cái này gọi là truyền thống , không thể nói là quên được",2024-05-28 23:42:28
249,dễ thương vậy,2023-07-09 22:27:50
250,đó là của bạn thôi bạn hài lòng với nó thì đâu có gì để nghĩ ngợi đâu,2025-06-01 10:23:57
251,"chưa học cách kiếm tiền đã học thói đi lừa tiền =,= thua",2023-02-17 00:03:05
252,per á đông có đồng nghiệp như hiệp suốt ngày rủ đi vệ sinh cùng ghê vãi,2024-05-16 01:37:25
253,"con chó đăng video , mày bị ngu à mà mỗi mẩu lại hiện chữ ăn cặc à",2022-02-05 12:46:32
254,nghe cũng đúng đúng :)),2023-12-11 06:11:48
255,cười ỉa phút 1 : 11,2022-05-16 18:05:49
256,cách tạo nghiệp chướng nhanh và hiệu quả :)),2022-07-21 14:44:27
257,nhìn cái ngành giáo dục việt nam bây giờ ai cũng mệt mỏi,2023-10-09 00:26:52
258,xấu mà đáng yêuc quá,2025-01-22 02:40:02
259,thương các con quá đi,2021-07-12 05:15:49
260,"đm buồn cười đéo chịu được , đặc vụ nằm vùng đi xe đạp thì đuổi sao kịp mấy th lol đi xe máy 🙄",2022-04-24 00:22:16
261,em nó phượt theo gái cả đêm,2025-04-24 02:43:29
262,bản thân cố gắng cũng chẳng dễ dàng gì :((,2024-02-29 07:03:51
263,😔😔 hành động nhỏ v thôi thì cũng ấm lòng rồi ... nói thôi cũng vuii rồi ... 😝😝,2022-06-06 20:23:37
264,ích kỷ . cứ đường trước cửa là của nhà mình ah mà ra đuổi người ta,2025-04-05 02:19:45
265,"nên nhớ chẳng có cơn giận nào chẳng bùng nỗ , chỉ là nó đang bị nén lại .",2025-05-04 04:32:57
266,ừ công nhận == không có tiền mua,2024-09-26 00:17:29
267,"tao nghĩ chắc do kiếp trước mình tu chưa thành tâm nên kiếp này cuộc đời tao như 1 trò đùa , tạo hóa ghẻ lạnh . chán đời :)))))",2021-10-14 09:59:59
268,may quá tao đang nhà đắp chăn xem cảnh này chứ đông vậy đi chắc chớt,2022-06-08 13:24:47
269,bọn ngáo này mà cũng có người sợ nó nữa hả,2023-07-14 05:54:23
270,đòn tấn công cực gắt và cục sút của anh 😂😂😂,2021-11-30 21:56:49
271,per đúng chất em lun hâha,2025-02-16 14:25:06
272,per hôm nào chụp kiểu nhỉ .,2023-03-03 20:49:19
273,nhưng những người làm trong các ngành này không mấy ai có nhiều nhà to và nhiều đất đai,2021-07-26 03:38:06
274,chủ tịch lén lút dùng đồ của vợ làm vlog và cái kết ?,2024-10-21 09:52:36
275,"ám ảnh hồi bé của c , con này trông nhà oke hơn cả chó luôn",2022-08-20 13:33:11
276,"giáo viên tiếng anh ở cấp thcs cực kì chán , phát âm sai bét , giao tiếp tiếng anh thì cứ ừ à .",2025-03-21 12:05:52
277,"đm lũ chó bán thịt lợn sán cho các cháu lũ đấy phải tìm ra và xử tử hết . loz mẹ chúng mày vì lợi nhuận giết hết cả tương lai đất nước , dume lũ chó chết",2025-03-05 08:29:29
278,vừa xung điện tim xong ra ngoài bác sĩ lắc đầu =)) cả nhà tao đưa bác sĩ vô nằm kế tao,2024-11-13 21:50:34
279,mình còn chưa được nắm tay,2023-08-30 18:00:52
280,đm trí tuệ vãi,2023-03-31 01:07:42
281,"mày đúng là nên gặp bác sĩ tâm lý , và hoàn toàn nghe theo bác sĩ",2022-11-23 12:21:33
282,mẹ còn không trị được thì ai trị 😌,2021-10-13 13:36:31
283,nhìn 2 đôi giày đó mà nói 1967 .... thôi thôi !!!!,2022-06-19 19:13:09
284,xong tao đưa mày uống nha,2022-03-11 09:16:39
285,cô ấy không yêu tôi,2025-02-10 09:50:13
286,chuẩn luôn :3 độc vô tình bắt gặp thôi cơ mà giờ tao bị ăn bơ rồi 😭,2025-03-13 03:28:00
287,khi đủ trưởng thành và kinh tế . cơ mà nhỡ bác sĩ bảo cưới thì cũng phải cưới thôi 😂,2022-10-01 15:41:46
