sentenceId,sentence,sentence_time
62,tự dưng cay mẹ mắt,2022-05-02 06:43:33
63,nổii da gà hic,2023-02-16 20:41:41
64,wao đáng yêuc vậy chời ơiiii,2023-09-10 10:58:31
65,ko những công khai . mà phải cho thi lại . để biết đúng thực lực,2021-11-27 06:53:28
66,liệu nó có bay nổi hay không ?.,2021-12-05 18:37:15
67,:)) đéo hiểu sao mấy phim truyền hình của ấn xl vãi mà phim như thế nào thì lại qá hay,2024-02-28 10:18:41
68,và thế những thanh niên ô dâm vào bình luận về cô giáo mình như đúng rồi . nhân cách mất mẹ nó rồi,2024-01-07 03:10:44
69,lâu lâu mới có dịp ăn bánh trung thu mà gặp bán hàng halo thế này thì cho ế mẹ luôn không mua bán gì hết . xem ai bất hạnh hơn ?,2025-04-05 15:33:15
70,"à , thì ra là nó dỗ mình 😂",2024-01-03 17:00:29
71,"vãi cả ngứa mắt :)). lập luận rất là có cái "" lí "" luôn . đấy , ngứa mắt là sai cả lí rồi nhé mấy ông đỗ xe =)))",2023-03-20 09:00:37
72,per sợ nhện đúng không :)),2023-04-11 23:50:51
73,hỏi lồn gì lắm thế,2023-04-28 09:22:22
74,làm giáo sư mấy chục năm mà cuốn giáo trình chưa thuộc hết nữa à,2023-06-04 11:45:57
75,thế tao mới quyết tâm tìm ra facebook thật của nó để no hết đường lừa các em mới lớn đó,2023-09-13 01:03:50
76,người gì đâu mà đẹp trai hết sức !,2024-07-15 05:58:39
77,địt mẹ không có cái loại nào nó ác man và tàn độc hơn là cái loại người . xem mà điên đéo chịu được,2023-08-04 20:22:51
78,ra tới cổng tao nói ha xấu cái chắc tao cười ỉa,2023-03-09 21:06:30
79,vợ dùng phá quá nên boss mới thế 🤧🤧🤧,2024-05-29 03:23:40
80,may cho mày con nhà gia đình khá . chứ nghèo như tao khổ rồi .??,2024-12-10 17:07:12
81,bộ phim hay nhất từng xem,2022-12-27 00:18:11
82,"per chế sợ nó hơn sợ chó , nhớ hồi nhỏ đang đánh răng nó rượt mà cầm ca , bàn chảy , miệng thì đầy kem vừa chạy vừa khóc như con chó",2023-02-13 19:57:43
83,úi giời khiếp quá !!!!,2024-04-03 04:49:09
84,nhỏ mà mất nết,2023-04-02 20:39:33
85,mình thi xong còn không khóc được 😢,2022-10-06 03:37:07
86,huhu đéo muốn đi học đâu,2025-01-11 15:40:16
87,"nó dựng lên nó quay đấy , nghe giọng thằng quay như giọng 2 con bede hôm bữa đánh nhau ở quán nước",2024-04-09 13:22:34
88,coi ảnh này nổi cả gai ốc,2023-03-30 09:47:08
89,vì tao xấu và chúng nó chỉ thích gái đẹp,2022-09-10 22:08:25
90,con này tuổi gì với con nhái với con thằn lằn :))) per,2021-07-17 07:23:19
91,ờ thì 1 con ngựa ăn cả tàu bỏ cỏ vì con ngựa nó ăn hết cỏ rồi 😂😂😂,2025-04-16 22:50:31
92,cô giáo có tâm vời nghề ghêeeee,2023-04-20 20:23:00
93,đội nào cũng xứng đáng hơi tiếc cho per,2021-07-07 22:42:23
94,"thương các con quá , lũ khốn nạn vì lợi trước mắt ma tội cho bọn trẻ , bọn này cho chết het",2024-12-10 00:13:51
95,làm nghề không có tâm 🙂,2024-01-03 00:32:19
96,nếu là tao thì nhảy cẩng lên chuẩn mẹ rồi :)) má nhìn trong hình tưởng ma thật ở ngoài đéo biết như lào luôn ớ,2022-12-31 17:23:28
97,tao thề . nhìn bạn ấy xong tao muốn rụng mấy quả trứng luôn 😓,2023-08-03 06:26:01
98,đợi chắc sang kiếp sau luôn quá 😂,2024-01-06 15:23:52
99,con mèo đág yêuc quá 🤣,2022-01-16 23:48:23
100,per người yêu công sở nè 😂😂,2021-12-21 07:49:50
101,cái này là cái gì thế .,2024-10-30 20:21:08
102,"tao đã từng bị , gào thét không 1 ai quan tâm . 1 lũ hơn chục thằng con trai đến bây giờ nhìn mặt lại từng thằng tao vẫn căm . hôm đó tao xuýt chết đuối đmm lũ lol nghiệt súc ấy vẫn chưa bị quả báo",2025-03-23 18:55:45
103,giận làm gì cho mệt 🙄 đằng nào mày cũnh phải xin lỗi tao mà,2023-07-28 05:20:18
104,có tất cả các vị mày niếm được,2025-02-13 11:15:47
105,như kiểu sắp bị hiếp dâm đến nơi vậy . tế sống luôn mấy thg lol 🙂 dcm,2022-08-12 05:05:21
106,ý thức 😂,2024-10-24 17:44:09
107,rất thuyết phục,2023-08-04 22:00:31
108,cái đồng hồ mọi người cho em hỏi giá bao nhiêu ạ,2023-09-30 22:50:13
109,per =)))))) hít đi cho no chứ mắc công lại chửi tao không biết điều giở trò trước mặt cẩu fa như mày :),2025-01-03 04:29:38
110,thằng nào phán sai bỏ tiền túi ra mà đền cho người bị oan sai đừng lấy tiền của nhà nước,2021-09-18 17:22:07
111,tao ngự ở trong uống nước cho nhàn thân rồi,2022-04-22 09:10:49
112,nhạc hay chứ lời xàm .. vậy cũng rần rần,2022-03-14 07:05:14
113,đéo liên quan nhưng đéo mày bữa nay tao đéo đi ỉa vì con củ lol này :),2023-07-01 07:51:59
114,chạy 200tr là vào biên chế ngay . thực trạng chung . cần gì có chuyên môn hay không,2022-06-25 23:38:09
115,ăn cho mập thây để chết phải đặt hòm riêng chứ bắt trộm hay cướp thì làm được gì .,2021-07-25 22:00:14
116,trời ơi cái đoạn này em khóc tu tu luôn 😪.. trong khoảnh khắc rời xa một ai đó mãi mãi cơn đau thấu ngực trái huhu,2024-03-15 21:33:50
117,một cách bán hàng nta gọi là đẳng cấp,2023-05-30 12:04:58
118,bạn có phải óc chó không ? chắc bạn không trả lời được đâu nhỉ . óc chó mà =))),2024-07-08 17:28:58
119,tao đéo hiểu sao người yêu tao đi cắt tóc về trông mặt ngáo đến kì lạ 🤣🤣🤣,2024-12-02 20:48:18
120,:(( tội bé,2024-08-11 03:35:29
121,cho đi luôn bớt lo,2024-03-10 20:41:13
122,cafe nguyên chất 🙂,2023-07-10 22:10:10
123,đã thử và rất thích thú 😆.,2025-02-06 10:18:28
124,đó là dấu hiện của sự trưởng thành =))))))))),2023-08-01 12:05:32
125,tao thấy buồn cười vãi :)),2025-02-03 05:30:18
126,"hồi nhỏ bà mày có cho một con ngỗng mình tự tay nuôi nó . từ ngày đó nó đeo mày như chó mèo vậy . nhưng khi lớn nó lại mắc bệnh mà mất . giờ cũng hơn 4 , 5 năm rồi những nhớ nó lắm 😓",2022-10-05 01:58:45
127,1 lũ hèn bỏ mẹ mấy đứa nó cũng thế,2023-12-08 10:31:15
128,chuẩn không can chinh,2023-10-04 19:14:05
129,per đây . cô gái bán hàng thú vị đây . phải xem cho hết,2023-11-17 16:53:36
130,chờ mãi đéo thấy làm gì chán,2023-05-18 14:09:20
131,tripod dựng cao lên để chụp thì thần kinh chỗ nào :) dume ghép video đếu xem mà chèn tiêu đề như con cặc ấy,2022-10-09 19:11:29
132,"cái thứ ba , trời nhìn mà rơi nước mắt thay cho luôn công cả một mùa mà đi tong chỉ vì một trận mưa",2023-07-11 06:54:27
133,giống tao thế nhỉ ! 😑😑,2022-10-08 17:28:46
134,ông này có võ thiệt 😁😁,2022-08-04 23:42:17
135,phạt 5 triệu ... pháp luật vn hay dữ,2021-07-20 06:52:03
136,chân tao không đu ̉ da ̀ i đi ̉ đi con đươ ̀ người na ̀ y :((((,2022-03-24 18:46:18
137,chắc ông này không có vợ :)),2025-01-29 13:01:23
138,kiểu cá tính nét đẹp mang nàn gió mới . chứ không phải nét đẹp công nghiệp đại trà .!,2024-05-06 02:01:38
139,"đang làm nhiệm vụ mà cứ léo nhéo thế nhỉ , để cho cán bộ gọi về cho chỉ huy đi",2023-10-13 23:06:01
140,t xem phim này cứ thích bà ma nhập vào thôi chứ bình thường yếu đúi nhạt tao không thích,2024-09-07 06:27:17
141,ngày chủ nhiệm cu nhà mình cô nhẹ nhàng nết na lắm mà ! giờ thì sao cô lại hành xử như vậy chứ ! thật buồn !,2024-08-16 17:11:08
142,"như mình mà trèo lên là bị phóng điện luôn bạn nhỉ , mình cũng không hiểu được sao bọn nó không bị",2023-07-22 12:52:47
143,an toàn cho mình chứ cho ai đâu mà cứ thích kiểu trốn tránh ấy nhỉ ..,2023-05-26 05:38:06
144,thương mấy anh quá mà tao không kiềm được vẫn phải thả haha,2024-08-28 15:26:42
145,chán mấy ông thanh niên .,2022-06-29 03:54:14
146,có ai đéo hiểu gì như mình không mình trong sáng vãi heee,2023-09-19 04:05:33
147,chị ấy được đào tạo qua lớp người nhện bắn tơ nên không biết sợ 😂😂😂,2022-07-24 16:59:08
148,"mỗi lần mẹ tao sai tao nhóm lửa , chắc tao nhóm hết 40 tờ giấy , và 1 tiếng sau mớii có lửa 😌",2022-08-13 16:42:54
149,per đưa anh nè không cần năn nỉ . chỉ cần em cởi hết đồ ra thôi . đúng không,2023-07-15 03:27:25
150,5tr phạt làm cái lồng gì . phạt 500tr tội sỉ nhục lăng mạ người khác,2022-06-16 06:22:49
151,"may công an đến bắt chứ không thì dân chỗ đó cho vào nồi cả rồi , đã có người cắt cử nhau đi mua giềng mẻ rồi đó chứ 😆",2021-12-03 21:38:06
152,per nghe có vẻ hợp lí nhỉ ?,2023-02-22 07:16:07
153,khác đéo gì . về thái độ lồi lõm nhìn muốn sút cho phát 🤬🤬,2022-10-04 17:39:33
154,"quỳ rồi chết ông chết bà chúng mày à ? tao hồi xưa đi học còn ăn cây như cơm bữa , véo tai mỗi ngày ? dume học thì ngu phá thì giỏi bắt quỳ là nhẹ rồi ở đó mà gáy con cặc",2025-02-21 12:08:02
155,vừa mới xem hqua . kết thúc phim nhạt quá 😒😒,2022-02-10 14:05:20
156,giống chó này tên là gì vậy các bác 🙄,2022-08-24 06:02:45
157,lấy vợ xong anh có vẻ mũm mĩm nhỉ :333,2024-08-12 20:08:25
158,"cái con yêu nghiê ̣ tao này hồi nhỏ nó phập vào đùi mình . lần đầu nhìn thấy nó tươ ̉ người nó cũng hiền hiền như con vịt , ai ngờ mới bươ ́ c lại gần là nó di ́ rượt mình . cái kết là bầm tím phần đùi . đến giơ ̀ thấy nó là auto né .",2025-01-09 11:34:43
159,em ghét nhất loại này . dính vào điểm mù của xe to thì ăn cức cụ ạ .,2025-02-04 16:33:04
160,"giỏi quá ta , cố gắng phát huy nha",2024-11-18 22:25:04
161,"tao bắt con tao quỳ ở góc nhà suốt , nó mà biết nhục , biết tự trọng nó sẽ không để phải bị quỳ",2022-04-13 04:30:52
162,disme tao chưa thấy con họa mi nào hót dở như con này luôn á .🤔🤔,2022-07-15 13:53:11
163,hoàng thượng mặc áo đầu lâu mới sợ chứ,2024-05-17 12:36:02
164,các bạn trẻ ! người lớn có thể nghe thấy tiếng chó kêu mà không hành động gì để cứu vớt . các em thật đáng khen . cần những bạn trẻ nhân ái như các bạn .,2022-06-01 01:24:53
165,như con điên :)),2023-10-10 23:15:56
166,lũ người nhu nhược :),2021-10-20 20:52:11
167,"quê tao mà , tao nhìn 1 cái là biết ngay",2025-02-11 06:42:15
168,per nói bao nhiêu lần cũng không thấy đủ ... em yêu anh,2022-02-07 18:37:15
169,t thích nhìn mắt của crush hơn là nhìn nó cười,2023-02-10 05:59:56
170,trời ơi tao chóng mặt quá đi :((,2024-03-06 02:10:23
171,cảm thấy sợ mấy thứ suy nghĩ cổ hủ của người lớn :(,2023-05-26 19:47:45
172,"đây là tao khi bảo "" tao biết đường mà , tin tao ."" 🙂",2023-01-19 19:26:39
173,giận ngược lại rồi giận luôn chứ có huề đéo đâu :(((,2025-02-26 11:18:52
174,haha mắc cười quá ... nhưng thật chúng mày là tao rất sợ rắn ...,2023-03-09 09:35:33
175,"lên kiểm tra phòng thấy dơ quá thì x10 x20 lên cho nó trả lòi lồn , lần sau nó không làm nữa việc chi không kiểm tra phòng giờ gào thét , nhiều phòng nó phạt nặng vụ bánh kem , rồi bình xịt xà phồng các kiểu , ghi tổn thất đồ trong phòng đền gấp đôi .",2022-06-27 08:20:20
176,"thôi không níu giữ kí ức xa vời , và chẳng bao giờ thuộc về nơi em",2022-12-05 16:54:22
177,ôi gu mình !! mà phim lâu quá rùi giờ mà đóng lại bản khác thì không biết sao haaa,2022-06-18 16:32:49
178,vậy mà củng chẳng hút được khách !,2024-10-09 20:51:31
179,xạo xạo ... thằng cải suốt ngày bị nó dụ,2025-01-24 06:39:23
180,em chờ được mà 🙂,2022-11-21 11:36:44
181,nó ăn chay mà,2024-02-20 10:57:50
182,per c . bị tinh thần đi xem đi 👻,2024-12-06 19:40:53
183,bếp dầu lại nhớ thời sinh viên,2023-11-02 06:37:49
184,ông này đẹp vãi,2024-12-21 18:07:20
185,đúng rồi mà kệ nó tao đéo quan tâm . chụp cho ai thì chụp,2023-05-24 01:15:24
186,per dume lần sau có tỏ tình thì cũng 1 vừa 2 phải thôi,2023-10-28 15:05:07
187,muốn nói bậy ghê :)))) nuôi con chó mà nuôi ra vậy . vừa ôm vừa bị ve,2022-10-05 02:05:16
188,chúng ta nói với nhau nhiều quá nên bao giờ không còn gì để nói với nhau 🙂,2023-11-09 15:16:57
189,mở máy lên .. rồii lại đặt xuống ... cả ngày nay tôi đều như vậy để chờ anh nhắn chúc tôi .. giờ này chắc anh quên ngày này thật rồi .. cô đơn quá mức rồi đấy 😭😭,2023-05-14 20:50:26
190,đang họp nhớ gì không nhớ nhớ cái bếp,2023-08-11 22:05:40
191,tao nấu củi chưa nấu bằng rơm bao giờ 😪,2021-09-18 01:41:02
192,năm nay chạnh lòng quá . haizz,2024-09-12 12:47:56
193,"công nhận ổng nói tiếng việt giỏi ghê lun ,",2023-02-21 23:40:12
194,mà nó đéo ' quan tâm thì càng đừng nghĩ nó thích mình nha :vậy,2022-09-01 13:41:10
195,quen với quên rồi thì hết đau thôi mà,2022-03-04 20:52:21
196,bức ảnh xuất sắc ❤️,2021-11-08 22:35:20
197,dù ra sao vẫn giữ nụ cười và sự tự tin,2023-12-10 09:44:59
198,tao đa khóc khi xem phim này 😭😭😭😭😭,2023-05-19 20:04:48
199,"cũng chuẩn , giờ khởi nghiệp vậy phá sản chỉ mấy tháng đầu",2024-04-22 23:26:50
200,âu kề ... anh per đã béo từ khi lấy vợ và giống như tất cả các chàng troai khác :))),2022-01-12 01:54:31
201,là đứa quay video,2023-10-22 09:45:11
202,thật may em đã gặp được người tài xế tốt 🌸🌸,2024-11-04 06:22:05
203,"ước gì mèo nhà mình cũng có thể về nhà như vậy , mất ẻm được 2 năm rồi :(((",2022-10-07 06:35:08
204,cưng xỉu ??,2024-11-09 13:43:40
205,còn tệ hơn năm ngoái,2022-12-12 12:04:01
206,"thu trăm tỷ phạt 5tr , lại qua tỉnh khác hành nghề ha ha",2023-04-25 07:05:43
207,vậy mà trên đời có 1 loại cha vứt bỏ con mình .,2023-03-03 07:28:06
208,và cuối cùng là được đối xử như một thằng con trai luôn ..,2021-07-07 16:12:59
209,""" vậy là đủ tuổi ngồi tù rồi nhỉ ?"" , mặt anh rất tỉnh và đẹp zai =))",2024-09-07 23:04:56
210,"wow , đẹp dữ vậy à hehe",2021-12-18 14:38:25
211,xem tới đây dume ứa nước mắt 😞,2023-08-16 03:27:18
212,bây thấy nó vô lý vãi lol không ?,2025-04-08 21:28:27
213,bài này hay quá,2024-05-10 12:42:45
214,chụp xong về chia tay ráng chịu :))),2025-02-17 01:10:31
215,boss hổng có 6 múi hả :( buồn dị,2024-01-05 22:24:49
216,per hôm nay tới lượt đứa nào nấu cơm,2023-09-26 15:21:08
217,hihi ảo tưởng,2024-06-11 15:04:31
218,per thế mà cháu tôi không biết chơi 😭😭,2024-07-06 22:46:13
219,"có người cả đời ăn không hết lại có người thiếu ăn , thiếu mặc nhìn chán đời vãi",2023-08-07 16:35:52
220,"chủ quá vô tâm ?? thà đừng có nuôi , nhà tôi nuôi chó cỏ thôi nhưng vẫn tim thuốc định kì đấy ??",2024-01-08 16:05:43
221,thế em ăn anh được không ?,2023-03-03 17:55:02
222,còn thằng súc sinh này,2023-07-28 04:51:39
223,"kaka bạn này best bán hành luôn kaka . bó tay . miệng nói một đường , não nghỉ một lối",2023-08-20 10:45:21
224,per đi làm công tình yêu cẩn thận ăn uống nhé,2023-11-08 12:44:04
225,trung thu là tết thiếu nhi cớ sao người lớn lại vi vu thế nhỉ,2023-09-13 22:33:39
226,đầu óc đến giờ vẫn còn nặng và đang né tránh mọi người .,2022-12-22 17:45:44
227,làm bộ mặt ngầu cho thằng thỏ để ý mà thằng này láo ăn thiệt đéo cho mình ăn ké quê thiệt là quê luôn,2022-01-24 07:54:41
228,tẩy được bao nhiêu mà hô hào gớm thế,2022-01-17 21:45:01
229,thấy cái thèm ts quá,2025-04-05 08:40:17
230,đi viện thôi mà có cần phải đẹp vậy không,2024-02-05 07:44:16
231,vl ! người ngoài hành tinh biết nói tiếng anh ! bọn mày lú hết rồi à ? cái quần què gì cũng tin được !,2023-06-13 19:44:17
232,cô ấy bảo : đời như lol 🙂,2024-12-13 10:57:50
233,nhìn cái muốn cong :d,2023-08-30 17:50:28
234,cậu nhỏ có tăng lên không 🧐,2022-05-14 02:13:51
235,người ngoài hành tinh đi học tiếng anh rồi à vãi,2023-12-21 22:18:03
236,tao đã bị nó làm cho lầm tưởng rồi . tao thật ngu ngốc - _ -,2021-08-07 17:46:04
237,không có gì là tồn tại mãi nhỉ,2024-06-19 22:29:01
238,per mấy trụ kia em không tag được,2024-05-19 07:45:03
239,em vợ tao đấy :)),2023-08-18 06:50:40
240,cái này thì ai chả đau lòng trời,2021-08-04 09:45:02
241,"mấy thằng con nào sủa câu "" công việc thì chịu đi than cái lol "" thì dume tụi bây sau này ráng làm giàu làm chủ nha con chứ nghèo thì con cái tụi bây phải đi làm thuê làm mướn gặp hoàn cảnh tương tự rồi tụi nó quay lại chửi vô mặt cha mẹ nó là chúng mày thì nhục lắm nha con .",2024-03-12 08:38:24
242,cái này là ở đâu vậy ?,2021-11-21 17:35:43
243,trải qua một cuộc bể dâu . những điều trông thấy mà đau đớn lòng,2023-03-25 21:05:41
244,đây mới là công an của nhân dân việt nam cảm ơn bạn nhiều điều tốt đẹp hơn nhé vanew,2022-04-20 01:25:42
245,thằng khốn nạn,2023-02-01 02:17:19
246,tào lao ròi đóa,2023-08-24 11:01:49
247,trời trời ! như là nói lên nỗi lòng của thẩm phán vậy :)))),2023-06-27 11:17:32
248,1967 mà cụ ông đẹp trai phong độ ăn mặc thời trang quá :)),2021-10-17 10:51:20
249,đấy cổ tích như thế có mà dân lại ngồi hết lên đầu pháp luật . tai nạn tăng không ngừng nghỉ ấy chứ .,2024-10-15 13:18:57
250,thật tuyệt vời !,2025-02-02 00:13:24
251,trông rợn vãi :)),2022-01-08 19:36:59
252,tu mà không dám cao đầu mà sau gọi là tu còn dám súc phạm vong linh người khác bà này là súc vật,2021-08-30 06:03:14
253,ảo tưởng là đây 😞,2024-08-25 03:30:08
254,yêu dã man kkk,2021-07-18 12:46:54
255,ngày ấy cũng từng như vậy ☺️,2021-08-04 20:27:55
256,sau em này mà làm cô giáo ngồi kể chuyện hs lại há mồm ra nghe 😁,2024-05-15 02:51:55
257,eo ....,2023-09-09 11:31:54
258,"là thằng đàn ông phải có bản lĩnh từ khi còn bé , thay vì hay bắt nạt , quát tháo đàn bà thì hãy là người che chở , yêu thương !!!! mong con zai của mẹ sau này cũng như mấy anh này .!!!",2025-03-10 21:52:38
259,"độ "" thâm "" của bác phải gọi là "" bố "" của tàu",2025-03-11 20:10:41
260,tao còn độc thân này :((,2023-10-05 15:27:55
261,thích quá mấy má ơi ! @@@,2025-03-03 17:44:22
262,"phải chi có ai đối với tao như này ha . nghĩ lại , mình không bằng cả chó . aiyo ....",2023-02-08 01:15:46
263,"thương quá . giờ con đi học ở lại cả ngày thì hên xui thôi chứ biết làm sao , không ăn thịt heo thì ăn gì . mong sao có lệnh tạm dừng ăn thịt heo trong thời gian này cho các trường mầm non thì hay biết mấy .",2022-12-31 06:56:40
264,vì yêu người khác nên biết là ngu nhưng vẫn làm :(,2023-09-12 09:53:21
265,xui thôi chứ quyền đang hay mà 😢,2021-12-09 11:38:22
266,"công trình 850 năm tuổi , xây dựng 100 năm mới hoàn thành chỉ còn là đống cháy sắt vụn .",2024-05-12 02:21:31
267,lòng đường là để giao thông chứ để nhà các bác đỗ xe à ?,2021-07-15 03:03:52
268,đm chạy ra xa mà viết đi 😈,2021-11-18 14:23:55
269,trông tội quá,2021-08-26 19:07:54
270,dăm ba cái nồi này sao nấu ngon bằng cơm điện nhà tao được . kaka,2024-12-14 08:27:40
271,những cái đáng làm không làm những cái không đáng làm thì làm cho tới,2023-05-11 20:10:22
272,kinh khủng,2023-11-15 13:49:30
273,per đứa nào nghĩ ra được cái qcao hay vãi ...,2023-05-04 11:25:52
274,"thôi xong nhá , mấy đứa mà xác định làm răng cả đời thì ... tập xác định",2023-12-17 19:51:33
275,đằng nào thì điều hòa vẫn bật mà .,2023-05-25 01:16:11
276,có những ngày làm tới đâu là sai tới đó :)) muốn tát vào mặt hết sức,2022-03-26 21:29:55
277,tui nhớ anh quá à :(((,2024-02-26 07:43:42
278,"tưởng chỉ có trong phim thôi chứ , nay chơi vậy luôn à",2025-03-29 03:08:22
279,"per hồi học đại học , điện hỏi xin tiền bố , bố ra ngân hàng gửi tiền rồi điện em hỏi stk rồi hỏi "" tên mày là gì ??"" 😭😭",2024-03-25 16:02:32
280,chuyện tình huyền thoại của per với per :(,2024-08-01 05:04:24
281,hạnh phúc to nè,2022-12-05 18:34:24
282,lâu lâu tự nhiên ghen mặc dù đéo là gì của nhau 🙃🙃🙃,2024-11-20 22:14:53
283,còn tao thì còn không có nổi 1 người tỏ ra thân thiết quan tâm cơ . _ .,2021-10-27 23:04:32
284,"trách nhiệm của con mẹ giáo viên chủ nhiệm là lớn nhất luôn , đuổi con mẹ nó việc đi",2022-09-02 17:00:37
285,có quá nhiều lựa chọn trong một tháng,2021-08-09 10:08:15
286,sang năm nữa vác giường ra mà nhìn,2024-06-25 02:55:08
