sentenceId,sentence,sentence_time
39,"lũ âm binh khí đụ này phải truy gấp , tao tính đi bơi mà bọn bây làm vậy mất mặt đàn ông chân chính bơi vì đam mê như tao quá 😡",2023-06-11 09:02:33
40,nhà nước pháp luật việt nam lên tiếng hộ em nó cái,2023-04-07 16:42:49
41,per nhện kìa haha,2025-01-02 05:10:38
42,ông định làm gì anh vợ tôi ?,2023-08-06 01:32:41
43,"ngày xưa nuôi mấy con mèo . đêm hôm nó cứ lựa lúc cửa mở là chạy đi chơi mất . những lần nó không về buồn thối ruột , tối cứ mở cửa để đợi tiếng meo meo 😥",2021-11-15 10:05:00
44,tao chỉ tag thế thôi mày hiểu thế nào thì hiểu per,2024-08-26 14:37:03
45,ăn bớt của trẻ vậy mà bị khiển trách thì lần sau còn làm tiếp và mạnh hơn nữa đúng lả luật của việt nam không có chức quyền ăn trộm ổ bánh mì phải đi tù còn có chức ăn 150trieu thì bị khiển trách thôi,2023-11-20 02:48:51
46,tại trà sữa làm tao mập chứ tao có muốn đâu :(,2021-08-18 13:47:02
47,thêm cái trang này ăn cắp ý tưởng của tôi,2021-09-11 07:53:05
48,bố là số 1 vĩ đại hơn những gì con cần,2024-08-24 05:49:04
49,chọn cây đẹp đẹp rồi để các bạn trẻ đổ xô đến vì hiếu kỳ lại gây tắc đường à dume,2024-10-25 14:45:07
50,các bạn nữ đập đầu vào tường chết hết rồi,2021-08-10 23:40:31
51,hi vọng câu chuyện admin vừa bịa ra giúp các bạn có thêm niềm tin trong cuộc sống 😂.,2022-04-11 09:12:12
52,per nơi tình yêu bắt đầu kìa bao nhiêu,2023-10-26 20:14:20
53,nhìn bọn có người yêu khổ chưa kìa .,2022-11-23 05:36:26
54,ngồi nhiều quá nhìn họ đau mắt,2024-10-15 10:25:17
55,dàn lông chân =))))),2022-07-04 17:50:18
56,haha tao trúng số thật này,2023-01-09 23:22:08
57,đúng là khốn nạn mà,2025-01-11 04:21:36
58,có ai không sợ nhưng giật mình như tao không :) dumehuhonchimen,2022-08-31 00:09:59
59,thông minh 😂,2024-03-28 03:48:06
60,đúng là càng ngày càng chán . cứ theo luật mà làm thì chán cực kỳ luôn,2025-05-08 06:14:45
61,"bọn nó nhỏ mà đã có người yêu , còn tao thì ế :((",2023-09-17 02:29:42
62,"con này còn hại hơn cả ốc bươu vàng . cấm nhanh còn kịp , để nó ra ngoài thì chỉ có người nông dân thiệt thôi",2023-11-02 12:43:38
63,"còn là học sinh nhưng tố chất lừa đảo đĩ điếm đã thể hiện ra rồi , nếu nó muốn nổi tiếng , thì đưa mặt nó lên đi thớt",2024-07-23 05:19:25
64,"đập chết mẹ nó đi , nó làm người ta nhồi máu cơ tim có khác nào giết người gián tiếp mà ở mỹ gọi là giết người cấp độ 2 đấy",2025-06-28 16:47:03
65,không nỡ bỏ đi mấy thứ linh tinh thời đi học,2023-04-22 23:43:34
66,"ko phải con mình , mà xem còn thấy đau như vậy huống gì người trong cuộc . thật là phẫn nộ mà . cơ quan chức năng làm việc quá chậm trễ , đến giờ mà vẫn chưa tìm ra người chịu trách nhiệm . 😠😠😠😠😠😠",2023-07-30 03:28:24
67,nhìn hình chế là tao vui lắm :)),2023-12-20 20:57:48
68,thu thập mọi thông tin về đối tượng .. luôn đặt trái tim vào trạng thái .. chiến đấu 😖,2023-12-25 17:01:30
69,"đụ mẹ tục , cuối tuần về ra nha :))",2024-04-26 21:11:34
70,chú này tội lắm á :(,2021-10-21 09:41:08
71,ra xã hội rồi mới biết mình còn may mắn hơn rất nhiều người vậy nên hãy trân trọng những gì mình có 😊,2023-08-28 22:12:18
72,quan trọng là đồng nghiệp tốt và sếp,2025-03-18 20:51:40
73,vui chơi không an toàn gì cả,2023-06-26 22:48:22
74,ngu . vào quán uống nước lúc nào thích đi thì gọi bạn mang mũ bảo hiểm tới,2022-07-07 14:14:50
75,"ngày nào cũng thấy tàu trật bánh , khá buồn",2023-08-04 06:21:56
76,"thôi bảo em gái xuống ngủ với mẹ đi , còn em percó sợ ma không ? thì ngủ với anh . hehe",2022-01-11 03:41:17
77,:))) có thật nhiều tiền là vui,2021-10-04 06:08:53
78,nay buồn :(((,2024-01-21 17:14:34
79,tận cùng của nỗi đau 😑😑😑,2024-05-25 03:30:01
80,khúc cuối cười lộn ruột,2022-09-09 01:57:45
81,sao mình gặp toàn thằng mất dạy hay bắt nạt mình nhỉ ? tuổi thơ bất hạnh :),2024-03-01 09:36:49
82,"1 cái mồm phải nhét vào não 40 đứa gần như thiểu năng cũng đủ chết rồi . nếu tôi là cô ấy , tôi tát cho không trượt phát nào",2024-03-12 18:53:31
83,"per trong vòng 4 tháng chắc anh chụp hơn trăm tấm , huhu , sợ quá 😱😱😱😢😢😢",2022-06-18 09:45:36
84,"nếu không làm được thì nghỉ đi để người khác làm . đừng để vì mình mà làm ảnh hưởng đến uy tín , danh dự , nhân phẩm của chị em trong ngành . 😌",2022-02-14 02:19:23
85,như kiểu người yêu luôn ấy =))) nhẹ nhàng,2023-03-17 13:11:48
86,trồi ôi mới đọc tưởng đâu người yêu,2023-09-09 22:18:46
87,hihi mắc cười quá,2025-06-27 11:17:09
88,ngày ấy chỉ vì quá ngu ngơ mà để lạc mất .,2022-09-26 04:34:49
89,per là ai thế nhỉ cụ :)),2025-02-08 19:26:38
90,"chân ta cũng là chân đi và giờ bị đứt dây chằng , nằm một chỗ đợi mổ rồi mày . đồng cảm vãi",2022-12-28 00:18:42
91,"có thể là ngày mai , tháng sau , cuối năm , sang năm hoặc 30 tuổi :))) khi nào có tình yêu .",2024-06-27 05:28:30
92,đang thất tình mà dume cứ bắt đi bán xoài @@,2021-09-01 19:12:58
93,"😔 tao không lấy chồng nữa , ở nhà nấu cơm cho mẹ , tao sợ lắm",2025-06-19 11:21:08
94,mình hiền mà lúc cáu là chỉ im lặng không nói gì thì là sao ta 🤔,2021-10-30 21:05:14
95,ngọt hơn cả người yêu haaaaa,2024-01-27 10:48:21
96,chỉ là không có ai để nhắn thì mới nhắn cho mình . công nhận nguy hiểm,2022-09-23 02:40:24
97,"nói chung thánh này không ai ghét được , trừ hlv kkk , dễ thương gắp trăm thằng pogba ,,, mong cho thằng đó nhanh biến khỏi mu",2024-12-05 01:20:27
98,từ lúc đấy tao không ăn được các loại thịt ngan - ngỗng - vịt lun 😞 ám ảnh vãi,2022-10-19 17:12:43
99,per haha bữa 3 đứa mới phong trào xong,2021-10-13 03:53:05
100,người ta chỉ muốn dụ mày rồi xin một trái thận . 😪,2023-12-21 12:04:36
101,là nhân duyên trời ban cớ sao chẳng thành đôi :(,2025-03-24 09:40:31
102,đứng dưới cây này chỉ sợ ngột vì mùi hoa sữa 😂😂😂,2024-11-11 17:59:53
103,môn này đéo dành cho những người chân ngắn như tao :) bay qua chắc lọt mẹ xuống sông ^^,2021-07-14 22:41:24
104,"ngày xưa đi học gần trường có bày ngỗng , hôm nào nó cũng cà khía rượt tụi học sinh chạy sấp mặt luôn",2024-06-26 18:47:55
105,mai chơi trò hứng nước mà nóng quá chắc chơi vầy luôn,2022-01-02 06:56:54
106,làm kiểu không cần bẻ phê hơn =))),2024-05-07 12:37:39
107,aeon tâm lý thế :)) mày . n vào mua que kem tránh nóng,2024-03-08 15:24:27
108,đcm . mấy hôm này đi đâu cungz thấy chủ tịch . đéo ngán à ?,2023-01-09 22:32:44
109,mink chỉ lo là nhà nước không đủ gạo nuôi mấy anh,2021-09-16 00:44:17
110,per tìm ông bán xoài này ngay cho em 😂😂😂,2024-07-11 20:48:18
111,tao chả nhớ ngày tháng năm sinh của mẹ tao và ngược lại :((,2022-10-25 14:02:10
112,per cái mặt nhỏ đó gióng em :)) khi nghe tiếng súng,2024-07-22 20:03:05
113,"coi 3 lần mà vẫn cười , phim hay nhân vật dễ thương",2023-11-21 02:58:33
114,tao xin bổ sung thêm,2022-02-04 07:10:31
115,sợ xanh mắt mèo,2022-12-24 08:15:09
116,bưởi chín nó như vậy đấy ngu ạ,2022-01-03 17:41:15
117,ngoài mấy cảnh nhảy múa hát hò vớ vẩn ra thì phim hay,2021-07-13 16:51:58
118,con dựt gái đây sao hahaha,2023-10-27 17:32:32
119,"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả ấy , đừng tưởng bây giờ sống nhé nhỉ thế là không sao . đời còn dài lắm",2023-02-13 15:03:49
120,thấy topic đúng tâm trạng quá .,2023-10-11 08:36:00
121,ờ tao tao thông minh thiệt đã dừng lại đúng lúc,2025-02-10 16:53:40
122,trường gửi điểm về và mẹ cũng điện chửi :(,2025-03-02 18:42:57
123,mấy kiếp tu luyện mà có 5 triệu thôi à ?,2024-01-22 12:17:52
124,ông nào viết vui tính thế =)) cưng thật,2025-03-09 07:21:32
125,nhìn là thấy nóng rồi,2024-11-02 16:11:44
126,có lẽ vì vậy nên moi thứ trở nên thật khó khăn lúc này :(((,2025-05-25 22:37:19
127,per má có điểm cho sướng vãi,2024-08-01 01:08:58
128,ngưỡng mộ anh chị,2023-06-08 09:39:24
129,có đứa nào giống tao vào đọc bình luận để biết cái này là cái gì không .?,2025-03-27 17:40:19
130,"trung thi thì liên quan mẹ gì đến việc có gấu , tao thà ngồi nhà cho khỏe để xem mấy thằng đó dắt vợ của thằng khác đi chơi !!",2024-12-13 07:48:07
131,sắp có thực đơn món mới 😍,2023-04-14 01:54:34
132,mới mua p30 luôn,2024-12-19 07:11:15
133,t ghét cả họ nhà nó 🙂,2023-08-03 19:00:43
134,chỉ khổ thân bọn trẻ thôi đau sót lắm,2022-07-22 08:26:59
135,dm . đồ dạo này lắm tạp chất hay s í nó đéo phê nhg mà vẫn bị ngáo,2024-10-26 12:47:10
136,rất hợp lí,2021-12-01 00:30:47
137,nó đi theo gái thì co,2024-09-12 12:27:12
138,mới tết xong . tặng cặp bánh chưng là ưng nhất :)),2024-11-23 01:21:47
139,"mất 1 phút để say mê một người , một giờ để thích một người và một ngày để yêu một người nhưng có thể lại mất một đời để quên đi hình bóng ấy . đấy là câu xạo lol trong ngôn tình thôi chứ tin thế đéo nào được",2022-01-06 04:20:34
140,ổng bị bắt rồi :( rồi lấy gì coi,2024-07-11 03:51:50
141,"bọn tàu copy kịch bản phương tây , chắc bữa sau lại có mấy video make in việt nam như vậy và kịch bản tàu haha",2023-03-19 20:51:18
142,nồi cơm điện chứ gì .,2025-01-02 18:50:40
143,3 giờ sáng nằm xem xong khóc miên man 😢😢,2025-05-08 16:59:58
144,giá như nơi nào cũng có 1 đội như vậy thì những người đi khuya xe hư đỡ khổ biết bao . thật là hành động đáng chia sẻ,2022-02-10 09:17:01
145,nhìn vậy nhớ ông ngoại quá 😞,2023-10-31 04:13:58
146,"per lại nữa , tao dg suy nghĩ có nên đi bằng rap về không",2022-09-03 22:49:09
147,per có thằng bị tao bắn từ đó không thấy họa mi hót nữa luôn,2024-04-08 12:19:57
148,"nhổ tóc sâu cho bố , hình như được 500đ để mua kẹo dồi 😂",2024-12-11 04:16:39
149,nếu để ý kĩ thì lái tàu có thể bước xuống và kéo đường ray qua một bên rồi cho tàu bẻ tay lái một chút là cứu được cái xe . tiếc cái xe quá,2024-04-08 10:32:23
150,nhiều khi nghĩ mình không phải con gái mà là 1 thằng đàn ông chính hiệu kkkk ....,2022-06-15 06:48:44
151,rồi lỡ ai có bầu mà đi qua không biết nhảy kiểu gì nữa 😂😂,2021-07-27 09:14:34
152,bản thân quá hạnh phúc khi trong cs này rất . rất nhiều người mơ ước được như mình hiện tại . 😊😊😊,2022-10-22 22:53:16
153,"per đấu nhau to rồi , phen này hay",2022-06-18 11:16:41
154,"căm thù , uất đến tận họng mà không biết phải làm gì ??? càng xem càng thấy đau lòng mặc dù không phải con mình . 1 xh thối nát , đồng tiền làm lu mờ nhân tính con người .",2024-03-04 03:22:47
155,"tui thi ́ ch va ̉ i lă ́ mày ma ̀ ăn nhỉ ̀ u no ́ người lă ́ mày mọi người anh ̣ , bi ̣ lơ ̉ miê ̣ người",2023-10-10 10:26:04
156,đéo đùa :)),2022-08-30 01:55:30
157,cóc nào tao không có thích thầm đứa nào để đứng lại ngắm cái chỗ ngồi nhể 😗😗😗,2021-09-08 05:54:03
158,tết trung thu chứ có phải tết “ giao phối ” đâu mà cần gấu với chả gà 😌😌,2024-08-20 23:48:19
159,mình bị say xe bạn à :(((,2023-03-24 04:07:50
160,tao hiểu cảm giác đó,2021-10-22 08:29:56
161,mai xem lại phim nay . phim rất hay .,2024-06-02 11:52:49
162,per bài tủ 1 thời =)),2022-02-07 10:12:45
163,"con nghiệt súc này mỗi lần tao đi đá bóng là 2 vợ chồng nó dí theo cắn bầm hết chân , thứ này thù dai kinh khủng , chiều nào nó cũng khởi động cho tao trước khi đá bóng ... con mẹ nó giờ tao lớn rồi , tay nghề nấu nướng cũng không tệ gặp mà dí theo là xác định tao quay nó vàng ương luôn =]]",2025-04-02 01:58:24
164,những người thả phẫn nộ xứng đáng là thiên thần . dăm ba cái yêu đương vớ vẩn . ahuhuhu,2024-06-06 05:17:07
165,per 2 ly trà sữa bạn làm rơi mà chưa thấy bồi thường lại mình 😞,2025-04-01 05:50:13
166,nhìn mẫu này lạ mắt mà đẹp quá,2025-05-29 14:45:45
167,per =)))) đáng sợ vãi,2025-02-11 10:15:47
168,thứ thiếu ý thức ... nhưng lên mạng thì dạy người khác,2022-07-06 22:26:19
169,t ngắm người yêu tao cười mà càng ngắm tao càng yêu lúc giận cơ nhìn muốn cắn cho mấy phát tao bị cuồng người yêu rồi cái,2022-04-18 06:29:30
170,cái này ghê vãi mày sẽ hiểu cảm giác khi nó lún xuống 😅😅,2024-02-06 07:51:30
171,chắc ổng chỉ ngồi 1 chỗ và để móng lên bàn nv . chư tao nghĩ đi lại cũng khó,2024-03-27 00:42:33
172,thế là dấu ấn lịch sử và hình tượng thằng gù nhà thờ đức bà của nước pháp đã thành tàn tro :(,2024-10-30 12:24:57
173,chuẩn ..! dm mang tiếng được trung ương mà toàn lũ ghen ăn tức ở_xểnh tí là hại nhau ngay ..! làm vất vả tiền chả thấy đâu ..!=)))))),2023-08-07 21:34:43
174,nhớp nhúa,2022-01-11 14:31:34
175,chỉ sợ lúc nó dí,2022-05-02 15:45:14
176,"ở việt nam một số người không giàu đơn thuần , tiền của họ không biết từ đâu ra nên khi lập sân sau họ có thể chơi trò này .",2024-12-26 02:57:57
177,đẻ sao mà cu con đẹp quá vậy trời 😍,2025-05-03 00:14:55
178,chỉ mong cảnh này sẽ không còn xãy ra ở xã hội này nữa . bất hạnh vậy đủ rồi 😞🙁,2023-12-12 20:56:32
179,này làm mình liên tưởng tới hoá,2021-10-17 08:58:54
180,đéo bít sợ là gì đến lúc chết lại đổ cho tại số,2025-04-12 15:38:38
181,per đây là chúng mềnh 🤪🤪,2023-12-01 08:44:16
182,"chán thật , dạo này hồi xuân hay sao đọc mấy cái kiểu này ấm lòng vãi :(",2022-11-01 01:07:38
183,lúc mày vui thì sao :))) những lúc buồn hãy nghĩ lại trước kia vui sướng !,2023-11-26 04:07:34
184,per cảm ơn tôi đi . thấy tầm quan trọng của máy chém gió chưa,2021-09-05 16:42:37
185,bộ phim hấp dẫn quá,2023-06-13 18:25:42
186,vl đánh đòn hic :))))),2024-10-31 20:36:22
187,"tuổi thơ của tôi toàn gặp những thằng nhỏn mỏ lên chửi nhau , xách giày dí nhau chạy .",2025-02-15 23:43:37
188,qua câu chuyện vừa bịa ra tôi hi vọng các bạn sẽ có cái nhìn thoáng hơn về csgt việt nam 😂😂,2025-06-10 22:19:13
189,rồi có đi họp lớp không ?,2025-01-03 23:14:24
190,có ai thừa biết nó sẽ nhảy vào điện thoại nhưng cuối cùng là vẫn giật mình không 🤣,2022-02-03 11:45:11
191,tao khuyên bọn mày đừng dắt bọn con gái theo . nó bắt bọn mày cõng nhảy qua đấy :))),2023-07-02 19:20:29
192,"hồi lớp 1 đú theo lũ bạn về học nấu . thế là cơm sống , sợ quá vùi gạo trong đống tro",2024-05-03 17:57:30
193,chân ngắn sao đi đây ta ?,2024-02-27 08:38:28
194,chủ tịch rả vờ ngu và cái kết đừng bao rờ khinh thường người khác 😂😂,2023-07-14 02:19:49
195,tự nhiên muốn có con 😐 dume,2023-10-05 23:50:22
196,bọn dân trí thấp tưởng thế là hay .,2023-10-02 22:10:09
197,thật không thể tin được,2025-01-12 08:50:13
198,dù có nói thích mày thì cũng đừng có tin .. xã hội giờ nguy hiểm lắm,2022-06-22 04:06:25
199,đéo hiểu sao mấy thằng khốn nạn thì lại nhiều đứa yêu . anh em ngoan hiền đâu điểm danh,2022-04-25 13:04:15
200,vô ý thức,2025-06-22 00:32:03
201,sg chưa mưa đâu,2024-05-10 16:11:13
202,tao cừi tao ỉa 🤣🤣🤣,2023-05-10 03:02:00
203,per nhu cầu của mày khoái xem mấy video này nên tao tag mày,2024-09-18 08:22:01
204,năm nào cũng phải ở nhà trông nhà :((,2022-05-03 03:25:16
205,vừa sếp vừa đồng nghiệp tốt thì đi làm như là đi chơi 💃 bonus 6h chưa hẳn đã muốn về,2022-12-05 02:28:53
206,đơn giản thôi : nó giống như con chó vậy . khi ta đuổi thì nó chạy . khi ta chạy thì nó đuổi,2025-01-06 11:48:32
207,per chuyện cổ tích nè ! haha !,2023-09-27 05:37:06
208,đừng trách anh vô tình vì em đã vô tâm,2025-06-26 00:03:02
209,chuẩn lun,2023-01-07 08:04:59
210,"đừng nên thích mấy ông anh cơ bắp , sợ lắm 😆",2025-03-29 15:59:34
211,thế nên tao với mày không thể làm người yêu nhau được,2023-01-10 16:06:56
212,phim này thật ra hay nhưng không có tính thực tế . không hay bằng truyện .,2024-06-22 06:49:04
213,không hiểu sao nhìu người lại thả haha nhỉ ??,2023-07-22 21:13:02
214,per hồi nhỏ chuyên gia đi ngang nhà hàng xóm là bị nguyên bầy ngỗng nó dí nó rượt chạy khóc la um xùm .. giờ còn ám ảnh 😭,2022-10-22 00:12:42
215,"chán đời các thanh niên , dơ nhục chứ hay ho đéo gì",2023-03-24 00:50:55
216,"chứ sao nữa , làm gì có chuyện người ta đỗ đúng mà lại gây tắc đường . chỉ có những người mắt hay bị ngứa cho rằng sẽ gây tắc đường thôi ạ",2024-03-26 09:00:57
217,bố khỉ chó chứ kphai người -.-,2025-05-11 04:09:11
218,thế là hết những gì đẹp nhất của nước pháp sao không phun nước cứ để cháy rần rật nhỉ,2024-07-11 03:08:07
219,"phim hay dã man diễn viên chính đẹp trai , xem đi xem lại không chán",2023-07-07 16:38:17
220,mặc cái váy thì phải cạp lông lách chứ :))),2022-06-23 15:49:45
221,evn nó đéo thích đâu nhé .. nó chỉ giả vờ lươn lẹo nói thế thôi ..!? 😁😂🤣,2022-06-30 15:54:57
222,cảm xúc đéo gì khi mà họp lớp đéo đi,2022-02-21 16:57:18
223,tao đéo ghê con rắn tao ghê mấy cái trồi lên kìa :))),2024-11-10 14:06:59
224,mắc dại thiệt chứ,2022-09-21 05:49:49
225,nhìn một cái rồi quay đi là thấy mãn nguyện rồi .,2023-10-18 22:06:54
226,cô gái này thật dễ thương “ anh cứ nhắm mắt làm đại một lần thôi mà “ 😂😂,2021-10-28 18:56:08
227,làm công thì chấp nhận . chỉ trách khách không ý tứ chứ quyền gì cấm nó đem mấy cái này vào ... có trách thì trách bản thân không có khả năng làm việc khác ngoài làm nhân viên vệ sinh,2022-11-17 20:25:20
228,😐😐 phê hơn lá chuối,2024-04-24 13:52:25
229,"tôi xin nhắc lại , đây là một câu chuyện buồn",2023-07-29 10:01:57
230,cần phải tỉnh táo,2022-02-19 02:55:25
231,chưa bao giờ b đến đích là gì cả,2023-12-01 23:25:15
232,có lúc ngồi một mình mà cảm thấy lạc lõng lắm các cậu ak,2022-08-12 03:22:17
233,"per nghe đồn mày yêu mèo , mà sao mày không đáng yêu :))",2025-06-04 23:49:15
234,năm nay được nhận hoa và được ngồi nhìn người ta hạnh phúc,2023-09-01 18:16:30
235,lâu lắc chưa xem lại !!! 😳. một bộ phim vừa ý nghĩa vừa hài hước ! 👍,2025-02-12 01:29:48
236,per cảm ơn mọi người . do em thích mấy cái văn hoá tưng vùng để tìm hiểu,2023-10-20 23:49:00
237,đkm lại diễn rồi pr cho game aumobile chứ gì tuổi lol qua mắt tao =)),2021-11-24 15:49:40
238,một sinh vật xinh đẹp và hiền lành . tiếc cho nó quá,2025-06-18 19:08:48
239,per kinh nghiệm nha,2021-10-28 20:51:48
240,t nghĩ thằng châu phi kia nó rất nhiều tiền,2022-04-26 15:02:21
241,cưng tởm,2025-03-28 17:29:00
242,ngu thì chịu,2025-03-06 07:59:30
243,nhìn lại giờ đéo biết vì sao ngày xưa mình đỗ đại học,2023-11-22 16:47:19
244,hồi bé bị ghiền mùi này :)))),2024-05-14 11:24:34
245,chia buồn cùng nước pháp,2025-02-10 08:18:48
246,"ngày đéo nào cũng đòi người yêu , sinh nhật bác hồ hay quốc khánh cũng đéo thấy tha 😕",2025-05-12 07:58:20
247,tao mà biết tụi bây là mấy con đĩ nào tao nhổ lông lồn tao lắc hai cái mép lồn chết mẹ tụi bây 🙂,2023-09-30 12:02:28
248,cái thứ bán hàng đéo có tâm . rồi mày sẽ ế bánh cho mà xem,2025-01-28 16:02:48
249,bảo dân trí thấp lại tự ái,2025-06-10 13:07:02
250,phải có bao nhiêu tình cảm mới có thể viết ra được những dòng này ...,2024-09-19 00:45:24
251,hỏng cả một thế hệ 😔,2022-03-16 21:20:29
252,lở có sự cố vì đó so với kỷ luật vây có bằng không,2023-12-21 07:42:48
253,"bên đó cậu sao rồi , có hay cười nữa không ?",2023-03-11 15:45:02
254,dễ thương ghê ! làm mình nhớ các cậu bạn cùng lớp hồi học cấp 2 quá !,2022-03-19 04:26:24
255,gần nhà tao lại chẳng còn sót lại anh nào huhu,2022-09-16 10:04:46
256,trẻ trâu thời nào cũng có thông cảm đi,2024-05-09 00:17:54
257,"chuyện ăn ốc đổ võ cũng đưa vô văn học =.=""",2023-09-23 03:56:47
258,mèo người ta đi lạc về nó còn nhớ chủ chủ còn được đụng nó còn mèo nhà tao đi tán trai có mấy tháng về nhà thấy chủ như thấy ma 😌😌,2023-09-22 00:48:53
259,hành động đẹp,2024-03-30 10:59:34
260,cáu vãi :))),2021-09-27 02:20:16
261,có ai xem xong không sợ với không giật mình như tao không @@,2023-06-13 10:21:34
262,cùng câu hỏi .. vụ thang máy thì sao nhỉ,2023-02-19 06:38:48
263,"các bạn xem phim cậu bé đặc biệt , luôn nhé . phim có diển viên này tham gia nói về cách giáo dục con cái cực hay . chúc các bạn xem phim vui vẻ",2024-07-23 22:50:20
264,pháp không còn khoảng thời gian bình yên nữa rồi,2025-02-15 15:09:35
265,phá làng phá xóm,2023-03-27 17:01:55
266,giọng anh khi mặc bộ záy màu hường thật kinh dị,2024-08-15 21:28:23
267,công nhận ngầu thật,2022-10-23 06:19:22
268,đm ngu . cái nồi cơm điện chứ gì .,2024-02-21 19:24:24
269,và khi quay lại nói chuyện với nhau .... biết nói gì giờ huhu,2023-04-25 02:59:53
270,thôi mày cố lên . đỡ rồi cũng tốt,2023-11-30 10:12:29
271,"per hồi nhỏ bị ngỗng dí riết ám ảnh , giờ mà bị dí chắc cầm cổ quay thấy moẹ nó luôn hehe",2024-07-16 08:55:18
272,"cả thế giới biết toau crush mày , còn mày thì íu nhận ra 😐",2023-08-03 08:36:26
273,sau vụ 200k thì vụ 5tr này có nội dung hài hước y hịt :)))),2023-02-08 07:43:54
274,có mà thần kinh hơn ấy 😑😑😑,2023-02-27 11:50:33
275,"lại 1 đứa nghĩ trump chỉ làm trò , haizz",2022-09-22 00:11:12
