sentenceId,sentence,sentence_time
70,họ đáp vì phép lịch sự còn mình vì yêu mà chủ động vì quan tâm mà hỏi đủ điều ..🙁,2022-04-01 07:12:42
71,chỉ cần chọn đúng người đúng thời điểm thôi,2023-04-23 21:58:48
72,bán vé số tháng kiếm 100tr nha . nghe ông lol nao trong quốc hội nói vậy .,2021-10-02 03:17:30
73,nóng quá nên đổ lên cho mát thôi mà :)),2024-08-08 22:16:27
74,mặt thái độ vãi,2022-12-15 02:42:00
75,per xàm lol giáo dục đéo gì,2023-03-24 01:18:23
76,người tài như vậy lại không được sử dụng đúng mục đích … quá buồn,2023-02-20 03:30:47
77,"dume mày là con gái đó , còn tao thì :dume mày có xuống không thì bảo",2025-02-06 06:58:59
78,lớn lên sẽ rất đẹp chaiii ??,2023-06-19 03:28:48
79,nhưng tôi đéo có bạn trai thì phải làm sao ?,2023-04-11 16:21:41
80,vài chục năm trôi qua mà vẫn chưa đủ tiền mua cái xe máy à,2023-02-09 10:58:19
81,per thử cảm giác mạnh,2022-04-25 06:27:46
82,"đúng là tuổi tác nó không chứng minh được gì cả , già rồi ăn nói không văn hoá cử chỉ hành động tục tĩu hết nói nỗi",2022-08-17 20:03:58
83,một lí do trog muôn vàn lí do,2022-06-27 08:24:46
84,con lai xinh phết ??????,2024-05-18 21:55:47
85,"haha con hãm bán nước hoa fake mà kêu real , bị tao vạch mặt rồi block tao",2023-07-13 20:12:06
86,thay đổi cái đau đầu luôn,2024-04-13 20:11:03
87,tao thấy đéo có cái gì để tao cầm được cơn cười cđcm nó ! :)),2024-07-16 10:21:03
88,thế rồi cha lái xe có giả tiền không các bác,2023-04-10 22:39:17
89,nếu là tao thì tao sẽ không ăn được miếng nào,2021-11-15 14:56:07
90,"nhìn là biết cái quả này fa lâu lắm rồi này , cũng may chưa đóng 🕸🕸🕸😂",2023-03-18 00:14:47
91,xem nà ra chiêu nà gẫy cây nà sấp mặt luôn nà 😂😆,2021-10-08 08:56:08
92,"đúng là không sợ địch mạnh , chỉ sợ chỉ huy ngu như bò",2022-02-05 18:37:48
93,khác xưa thật mà,2024-06-01 21:21:07
94,per cứ chuẩn bị tiền đi hú là tôi đi,2023-11-26 14:44:34
95,đéo có người thương để mà làm ấy chứ :(,2023-05-23 11:33:44
96,không phải thích của cải mà là thích ý chí của họ . đàn ông có chí tiến thủ bao giờ cũng quyến rũ,2021-10-31 06:18:57
97,"thao trường đổ mồ hôi để chiến trường đỡ đổ máu , ý thức từ bé đi 🙂",2022-01-13 12:29:14
98,loại gái già mất dạy chách sao không dạy được con cháu .,2022-10-26 04:07:50
99,gd năm nay chán,2022-02-12 15:38:06
100,gớm quá . nhớ lại lúc còn đạp xe đi học cán qua mấy lũ nay kêu bốp bốp rợn hêt cả da gà da vịt 🤢🤢🤢🤢,2025-03-31 02:12:01
101,"thực ra bị bóc trên mạng thì thường là bẩn thỉu , không phân quê quán",2021-10-13 20:31:33
102,à thì ra là như v =)))),2023-04-20 10:09:42
103,🤣🤣🤣🤣 bo tay chấm cơm . hahaha,2025-01-15 06:54:31
104,mai người ta đi học mai tao đi du lịch ố la la =))))))))))))),2024-10-06 08:10:04
105,thỉnh thoảng lại xem lại phim này quá hay và ý nghĩa,2023-02-12 05:40:54
106,"per tiền bạc là phù du , quan trọng là tình nghĩa",2025-01-31 10:30:35
107,"đúng rồi còn quay quay , lớ nga lớ ngớ xuống trách người ta . có phải bãi xe tự phát đâu mà người ta dám làm láo .",2021-08-08 18:53:40
108,ko biết crush bây giờ có ở nhà không nữa 😭😭😭😭,2025-01-08 20:45:25
109,con lợn kia sao đập vào đầu vợ bé của tao =)),2023-04-12 15:39:32
110,một thời để nhớ,2022-06-29 04:54:31
111,canh thời gian đăng đúng vãi !,2022-10-11 01:12:56
112,"ngu bỏ mẹ ... làm giàu cho bọn bán vàng thì có , trước mắt thần tài đến các tiệm vàng , còn mấy thằng mua , thần tài chưa thấy đâu vì vài ngày sau vàng sẽ tụt giá chắc chắn sẽ lỗ mẹ nó rồi ..( lỗ 3 cái : giá tụt , giá mua vào và tiền công nếu là vàng thời trang ) - còn cái kiểu chơi bời không lo làm ăn , chỉ có làm biếng mà hàng tháng cứ cầm 3 cây nhang khấn vái thần tài mong tài lộc tới thì có cái lol ý ..",2024-09-24 21:38:27
113,vì có mối ngon hơn chứ saoooo :(,2022-03-22 08:14:27
114,không biết crush có thích uống nước mắm không để còn tặng nàng chai nam ngư 900ml :)),2025-06-01 22:28:43
115,nó tăng động y như tao dị đó :)),2022-12-15 16:05:43
116,"phải nói là hài tàu hay thật đấy , luôn li kì và khó đoán kết quả , ý nghĩa thì thâm sau . hihi thích rồi đó",2023-03-31 16:06:30
117,chuỗi ngày tủi nhục cũng từ đó mà bắt đầu,2025-06-07 18:12:35
118,"giỏi thì tự đi mà thiết kế các kiểu . ở đó chỉ giỏi cào phím chê bai thôi . ông đã làm được gì , am hiểu gì mà chê này chê nọ",2021-10-20 19:05:08
119,cười lộn ruột,2024-07-25 10:21:40
120,thấy ớn,2025-05-26 19:15:08
121,tìm mọi lí do để có thể chạy xe ngang nhà nhìn nhà nó phát xong cười mãn nguyện đi về :)),2023-09-08 21:47:26
122,bà mẹ tháng cô hồn nghèo rớt mồng tơi mà cứ chiếu phim tiền đâu mà coi trời oi là troi,2025-04-22 18:00:21
123,per cười đau bụng luôn 🤣🤣,2021-09-20 13:09:54
124,chúc đại kỷ nguyên có một buổi tối ấm áp nha ❤️,2025-03-21 00:55:20
125,per nghe chưa nhân viên mới ... kk,2023-09-11 22:40:16
126,còn gì hạnh phúc hơn trong cuộc sống này ♥️,2021-09-16 11:11:04
127,"chẳng phải chuyện hài nhưng sao tao thấy buồn cười quá , chắc thần kinh có vấn đề",2022-06-17 10:15:27
128,"per nhớ ngày tháng cta bên nhau ghê , giờ thì chả còn gì",2023-05-12 15:28:13
129,tí nữa vợ nó vắt chân lên cổ bò thì hú hồn,2024-12-04 12:38:21
130,ngày xưa đi học đạp xe qua cứ tưởng được quay phim đưa lên truyền hình :)),2021-11-03 07:51:41
131,ai mua thì bán không mua thì thâu 😂,2024-10-21 05:16:22
132,per tổ đội đánh rắm vào mà xem,2023-09-10 14:34:31
133,dễ thở hơn so với đề văn sáng nay 😂😂😂,2025-03-30 03:23:04
134,giống con nít quá ba :))),2023-09-21 17:42:39
135,"cần gì xa hoa đâu , thế này là hạnh phúc , thấy thương và ngưỡng mộ ông bà quá",2023-11-13 21:14:03
136,các bạn buồn cười vãi cả đái . người ta đỗ ở đường chứ có phải trong nhà bạn đéo đâu mà nhặng lên .,2022-07-29 13:45:09
137,"chuẩn . tao mà chơi hoặc làm việc cùng bọn con gái tính công chúa một thời gian thì tao ngày nào cũng sờ troét , sau đó bị trầm cảm .",2023-10-26 23:00:11
138,t tưởng nó nói tiếng việt chứ,2021-12-04 22:09:12
139,ko sợ gì chỉ sợ con ml ý 😞,2024-03-23 03:55:18
140,trên đời sợ nhất mấy con trùn trùn như ri ! nhất là giun đất với rắn !!! đã từng bỏ tiết học sinh học mổ giun đất 😞😞,2023-11-23 06:30:13
141,"3 idiots , bộ phim rất đáng xem",2023-11-19 13:14:18
142,camry nhập thường cán bộ . mà cán bộ anh em hiểu rồi,2022-07-28 07:59:02
143,nhận khách tàu nhanh ai muốn không nè,2024-05-22 04:31:44
144,- chủ tịch giả nghèo bán vé số và cái kết -> đừng bao giờ xem thường người khác,2023-02-08 14:09:11
145,lũ này chặt tay bọn nó cho khỏi trộm cắp 😠,2025-05-14 17:29:23
146,phòng gym nơi những thằng gay yêu nhau và thông đít nhau :v,2021-09-27 14:54:10
147,huhu nó bị điên à ?,2025-05-16 14:19:52
148,lòng đường không phải nhà cụ nên cụ sai nhé . vỉa hè to vậy rồi cụ còn muốn như thế nào,2022-10-12 05:46:00
149,từ ngày ra trường là chưa về,2024-06-19 00:11:01
150,chổ mình là miền núi nên là không nấu bằng rơm nhé,2023-09-11 13:26:18
151,đi xem 1 mình có sợ ma không 🤔,2023-11-24 08:51:59
152,còn người yêu tao : một hơi có một anh đẹp trai bay lơ lửng rồi ôm lấy em khi em tắm :(((,2024-04-03 07:44:35
153,nó ảnh hưởng tới cơ thể như thế nào vậy ạ ?,2022-05-23 05:41:48
154,"5tr là tiền bà yến cúng vong cho công an phường quang trung để giải oan gia trái chủ của bà tiền kiếp thôi , chứ phạt g đâu , xếp lớn của bà và xếp lớn của công an phường là 1 , ai lại đi đá gà nhà ...",2024-09-13 15:33:21
155,sợ nhất con quỷ này trên đời,2023-01-17 01:36:28
156,nói không phải khoe chứ em đi xe bò đi học,2023-10-06 08:57:17
157,tao cũng muốn học vẽ lắm :( cơ mà không có điều kiện để đi học,2023-09-02 06:51:48
158,no ́ xâ ́ u tao thi ̀...,2022-11-26 18:41:03
159,"hy vọng chừng đó con đã đi mẫu giáo lớn , 1 xe bảy chổ và nhà hai tấm 🤣",2024-04-26 19:07:19
160,disss giật hết cả mình .:)),2023-10-16 15:06:07
161,nếu yêu anh ! em sẽ hỏi ý kiến anh về mọi việc .,2023-06-28 09:53:08
162,truyện thật đây này . đang đi bình thường qua đoạn cầu giấy anh csgt thổi lại “ gạt chân chống lên em . anh nhắc nhỉ thôi . đi đi “ 😂 hú hồn,2021-07-15 15:27:40
163,"khi bạn cố gắng kéo lại với người ta và họ chụp màn hình gửi cho mọi người , còn đem đi kể nữa chứ",2023-07-13 14:45:47
164,phải cho chúng nó vào tù hết 1 lượt cho chúng nó ăn chính thực phẩm chúng nó bán đi cho nó nhớ,2023-05-02 00:48:56
165,cho mình xin bài nhạc tên là gì với ạ,2022-04-24 21:54:16
166,"chúg mày cứ bảo nhắn thêm , tao thấy mày nhắn chữ dạ vâng là đã thấy đáng yêu rồi :)))",2025-04-05 22:52:22
167,"cái này dùng con kiến to to mới có vị chua , còn cái loại kiến này làm màu không tác dụng gì",2022-06-29 16:37:54
168,"phải em thì dume nó chửi thé thì đéo cần nói nhiều nữa . gọi c . an xuống kéo mẹ nó xe đi , kiểu gì cũng mệt thôi bác .",2022-06-25 21:44:16
169,ước gì có ai để tao tag vào .,2023-07-11 17:40:13
170,chạy ngay đi 😱😱😱 sợ quá .,2024-09-19 07:37:25
171,sợ đến lúc đó muốn lấy vợ phải sang nước khác nhập khẩu về quá,2024-03-05 23:41:00
172,"per nhà giáo áp lực quá nhỉ , giống làm dâu trăm họ .",2022-11-02 20:54:14
173,thế mà lại có người bảo đầu tao như đầu bùi :(( dume đánh chết cha giờ :)),2023-08-05 09:08:12
174,khổ nhân viên,2024-04-13 02:54:58
175,per chịu khó đọc trong này cũng được phết,2025-03-29 04:48:54
176,mai đấu giá thử cai lap cua mình chứa toàn tài liệu tiếng nhật 😂😂,2021-07-26 13:07:00
177,< 3 chuyện lạ có thật :))),2023-02-21 08:35:14
178,2 chúng mày yêu nhau chọc tức bọn fa tụi tao thêm cay chứ an ủi đéo gì,2021-11-16 09:25:01
179,nhiều lúc buồn đến nỗi coi những vid thế này . đéo thể cười nỗi .,2024-11-28 06:49:07
180,cưng thiệt chớ ????,2022-03-09 11:16:10
181,tao lại lấy mỡ đè chết mày bây giờ,2024-04-11 03:07:28
182,giờ tao mới nhớ tao đã từng :)),2022-10-25 03:36:28
183,thấy cờ rút trên tờ polime là tim rụng rời liền,2023-10-07 08:36:50
184,đi chơi mẹ tao cũng không tha cho tao :) chửi tao làm mất buổi vui luôn á,2022-08-12 16:22:16
185,"thớt này chụp kém vãi , 1 khung cảnh mà chụp tận 3 bức , 3 in 1",2022-02-06 19:15:04
186,rồi đất nước mình sẽ đi về đâu .:'(,2023-07-09 10:21:56
187,lấy củi chứ bao nhiêu rơm cho đủ,2022-03-26 07:05:32
188,ủa tao đang coi cái gì v 😂,2023-05-12 07:42:33
189,tội cho chàng trai ấy,2021-09-13 10:26:17
190,per tôi đợi ngày nhận thiệp cưới của ông,2025-01-26 05:42:56
191,thằng này con nhà cán bộ hay sao mà rớ con nhỏ này mà vẫn chưa đi tù ????,2021-11-08 04:51:46
192,nuôi sao mà trông béo tốt thế kia :v chỉ bí quyết đi,2022-02-12 17:13:04
193,tại sao cứ đa số là trèo cột điện với mái nhà nhỉ . ai giải thích mình với ??,2022-01-01 04:59:59
194,thề đi ngoài đường giờ nhiều người lớn cứ nghĩ mình mình già rồi thích đi như nào thì đi . xong quay sang chửi bọn thanh niên là đi đứng mất dạy này nọ . chán . mang tiếng người lớn mà cư xử chán đcđ .,2025-03-27 07:00:36
195,minh tu nguyen thuận phạm quan trọng đồng nghiệp có hợp phong thuỷ với mình hay không hâhhah,2023-07-22 08:51:43
196,cho khỏi đá ở việt nam . gì mà căng,2024-01-04 09:14:49
197,"băng băng cái lol , chưa đóng vào mặt nhau là may rồi",2023-01-14 01:26:02
198,"bọn phục vụ nhà bếp toàn là chó , chó mới ăn thịt thúi bẩn như vậy .",2024-01-06 15:10:50
199,phim này rất hay .,2024-03-31 19:13:08
200,hmm hãy tưởng tượng nó là một chú gián xink xắm xoè cánh thiên thần bay đến ... 😞,2022-04-11 02:22:50
201,tuổi thơ dữ dội là đây .,2024-02-08 06:33:16
202,ở nhà vênh lắm đi bộ đội thì yếu ớt vãi,2023-05-31 16:07:02
203,gia đình có nhưng tình yêu không thì sao,2025-02-13 17:20:17
204,quả này cũng chất lắm,2021-08-24 19:54:34
205,đã ngu lại con tỏ ra nguy hiểm .,2023-06-27 16:37:01
206,đáng yêu vại trời,2023-08-28 02:56:57
207,lại ngáo đá rồi,2025-01-14 15:31:14
208,công nhận 😌😌😌 đồng nghiệp hạp hạp tí có khi ngồi buôn cả ngày bám hơn cả bám người yêu . đi làm hôm nào cảm thấy hôm đó ý nghĩa vãi,2023-12-14 05:19:26
209,tuổi trẻ tài cao :)),2022-09-01 01:34:15
210,không thấy tên phim thì hỏi . ở đấy mà hội người mụ cái đéo gì . đã mất công ghi tên phim thì ghi cho đàng hoàng vào . bất lịch sự vậy !,2022-09-18 02:03:41
211,giá mà có ai để giận :v,2022-04-13 08:16:13
212,cái đất nước này loạn luân mẹ hết rồi :))),2023-01-24 08:57:32
213,tài năng cho làng đua xe đạp tương lai là đây chứ đâu ✌✌,2022-11-15 16:02:50
214,cô chủ nhiệm óc chó quá,2023-03-21 07:22:44
215,họp lớp cấp 2 đi được 2 lần . cấp 3 năm trước năm nay thôi nhưng đéo 🙂,2024-11-27 00:49:38
216,nguy hiểm lắm,2023-10-01 07:23:32
217,thế giới này thật đáng sợ ai chả đĩa bay cho tao về hành tinh tao đi,2021-09-25 10:30:04
218,tớ chỉ an ủi bạn í thôi mà :(,2022-12-20 20:40:55
219,một lũ óc không bằng chó .,2024-02-23 11:30:33
220,may mà bà già bảo năm hạn đừng đi chứ không hạn thật,2023-04-12 21:16:47
221,"cho phải công bằng , nếu không anh chị em không hoà thuận ...",2022-03-29 00:42:25
222,per hồi ở tam kì hay nghe ... giờ nghe lại buồn ds,2024-09-16 17:25:23
223,cái này phải hơn 20 năm rồi . lần đầu không biết canh lửa nên cơm khét hoài 🤣🤣🤣🤣🤣,2024-09-01 04:32:09
224,còn em trai cưng của tao sang nhà người thân quen của gia đình chowi thế là bị nhà họ nhốt lại hẳn 10 ngày liền ... dlm nhốt lại để em trai tao bắt chuột cho nhà họ mới hãm lồn,2022-02-24 23:34:43
225,ủa rồi chân một khúc như tao nhảy kiểu gì ? 🙂,2022-11-03 07:13:12
226,mấy đứa con gái chơi với nhiều đứa con trai nghĩ là bình thường nhưng mấy đứa con trai lại nghĩ con đó lẳng lơ,2022-06-06 06:03:52
227,êu ơi sao con mụ này không gặp mình nhờ :))) ước gì có con mụ thế này tông vào mình ý :)))) klq mà giọng bé quay video đáng yêu thế ❤️,2022-03-04 13:19:32
228,cuốn sổ vô dụng nhất mà tôi từng biết . ơn giời nó không còn nữa,2025-06-05 19:29:06
229,"nhớ quá , độ chục năm không đi soi ve rồi :((((",2022-08-25 10:28:46
230,rồi rủi gặp phải thằng người yêu con kia cục súc nó lại xiên cả đám :),2022-01-22 17:23:10
231,"con gái không thích con trai đầu hói , vì cưới về dễ nhầm đầu :d",2023-02-05 00:55:44
232,per cú này hoành tráng hơn bệnh nhân của anh luôn nè,2022-12-20 17:39:55
233,"per mợ mệt , trưa nào cũng nhìn mày nhai chóp chép ..",2022-02-01 16:27:05
234,đẹp trai mà bị đá à,2024-06-11 10:12:01
235,khóc hết nước mắt 😞😞,2024-11-19 20:15:24
236,per hả dạ ghê mày !,2023-06-04 00:37:50
237,tôi đoán rằng ông này đã lấy vợ trước khi lên mặt trăng,2023-01-14 04:44:40
238,"đau lòng vãi . cứ tưởng là đùa . ai ngờ , bồ nhau thiệt . ơ . tớ có sừng không",2025-06-04 18:02:48
239,"mẹ chưa hnao đi làm về sợ vãi như hôm nay 😑 chớp cứ nhằng nhằng 2 bên đường với trước mặt , kinh vãi",2022-09-27 19:57:09
240,mười mấy năm nữa tao cũng sẽ đạt kỉ lục thôi 😂😂😂,2025-04-22 23:22:16
241,chuyên cơ tt quá đẹp ! bao giờ má mua được chiêc như vâ ̀ y trơi ̀ !!,2022-09-15 01:24:35
242,cha con y chang nhau 😂 1 khuôn đúc ra,2024-04-14 09:19:45
243,chuẩn không cần chỉnh chỉ cần sửa thôi ...,2024-09-26 02:32:09
244,hẳn là phạt 5 triệu luôn,2023-08-01 19:39:02
245,per vẽ đẹp cũng có thú vui của nó mày :)),2023-05-31 07:04:35
246,hỏng xe và phải đền tầu hỏa . có thể phải đi tù nếu gây hậu quả nghiêm trọng . đầu đất là có thật . 😔😔😔😔,2024-10-23 21:40:20
247,câu được chục con heo vàng chả được cái gì,2025-05-15 22:55:53
248,"chủ động nói chuyện , nhắn tin khi có time . nhưng đời không như mơ",2021-07-13 03:59:56
249,nhà nào nuôi nó mà ác thế,2024-10-09 09:37:31
250,"per mất mặt thật sự , quán bún đậu đó không biết có dán mặt mày lên không",2022-02-25 10:41:04
251,sợ vãi,2024-09-09 12:00:57
252,buồn nào rồi cũng sẽ qua chỉ có buồn ngủ không tha ngày nào thôi,2025-06-09 17:51:16
253,dm gớm chó thiệt chứ,2025-04-04 08:21:45
254,chủ thớt sấp mặt rồi,2023-09-14 00:29:44
255,"dume lương cao nhất vẫn là các lãnh đạo nhé , trăm đến nghìn tỷ :))) mà toàn chạy thêm xe ôm với bán rau :))))",2024-12-03 17:02:23
256,con mèo đúng là cái đồ đáng ghét,2023-10-09 11:42:29
257,"ông sống trên vũ trụ , vợ ông sống ở trái đất , ông cao thêm 5cm là chuyện bthg 😂",2022-12-24 20:28:27
258,bếp dầu chủ cái gì nữa,2025-06-21 04:27:43
259,"ủi ui , mời người ta đến nhà ăn tiệc , lại đãi mỗi càrôt là thế nào , lần sau bà mời tiệc thì mày tự biết rồi đấy",2022-11-10 06:02:16
260,t chỉ muốn khoe là tao vẫn được nghỉ 1 tuần nữa =))))),2024-11-14 18:17:34
261,"tụi mày có hiểu được cảm giác , muốn bắt chuyện mà không dám bắt không ?? tụi mày có hiểu được cảm giác vờ ngủ gục để nhìn nó không ?? tụi mày đã từng nhìn nó thật kỉ , thật tỉ mỉ chưa ?",2023-07-02 12:51:20
262,ngầu lắm bạn ạ ^^,2022-12-24 17:37:43
263,ba ́ o giâ ̣ tao ti ́ tao la ̀ mày hoa ̉ người loa ̣ n ngươ ̀ i dân . haizzz,2023-10-11 19:23:47
264,thương nhau còn chả hết dỗi nhau làm chi 😂,2025-04-13 18:22:21
265,thấy chưa ... ổng lấy váy cưới của vợ kìa . t nói đâu có sai . :v,2024-05-28 21:44:21
266,quan trọng là họ quảng cáo nói có đúng không . hay là được ít năm hỏng thì mệt,2022-06-08 18:47:18
267,phim chuẩn chưa này =)))),2023-01-27 08:46:30
268,"ám ảnh vãi :)) hồi bé tao với chị tao trên đường đi học về thấy có mấy con ngỗng , thấy hay ra nhìn thử dume xong nó dí tao với chị tao về gần nhà :)))",2021-08-24 07:02:49
269,cũng đừng nghĩ là những người ân cần nhẹ nhàng với mày là tốt . xã hội bây giờ không tin bố con thằng nào được,2023-04-02 23:17:45
270,phụ nữ ngày xưa toàn cực phẩm :v,2023-12-10 11:06:42
271,tán mãi mới đổ muốn chia tay cũng phải từ từ,2023-07-05 08:28:23
272,cái quần gì vậy đmmmmm đang tủi thân xem cái lol này nữa,2022-08-03 03:37:21
273,"ở mình bà đéo ông đéo nào cũng muốn dậy đưa giỏi , đứa ngu hay nghịch tý là ông bà ý làm ầm lên .",2025-04-12 02:15:05
274,per thể loại tao thích nè nhưng mày đi coi với tao nha không tao khóc thét rạp,2021-09-14 11:41:50
275,"lúc sinh ra rồi , con gái không nói , là con trai thì ổng sẽ phải ước mình chưa đẻ ra nó , có thêm đứa tranh vợ với mình mà 😂😂",2022-06-16 09:25:00
276,list này không có liệt kê công việc của dân chứng khoán sao ?,2025-04-18 12:43:15
